,Q_HC,T_op,T_ext,Q_H,Q_C
2009-12-07 17:00:00,9180.574650402801,20.0,5.68,9180.574650402801,0.0
2009-12-07 18:00:00,9253.116926813507,19.999999999999996,4.72,9253.116926813507,0.0
2009-12-07 19:00:00,9311.52650702131,20.0,3.92,9311.52650702131,0.0
2009-12-07 20:00:00,9428.296210025574,20.0,2.84,9428.296210025574,0.0
2009-12-07 21:00:00,8173.06311118149,20.0,2.55,8173.06311118149,0.0
2009-12-07 22:00:00,8192.979781127804,20.0,2.29,8192.979781127804,0.0
2009-12-07 23:00:00,538.5398955145613,17.0,2.08,538.5398955145613,0.0
2009-12-08 00:00:00,2410.3446388604702,17.000000000000004,2.0,2410.3446388604702,0.0
2009-12-08 01:00:00,2594.5485987887264,17.0,2.03,2594.5485987887264,0.0
2009-12-08 02:00:00,2797.7905142092336,17.0,2.21,2797.7905142092336,0.0
2009-12-08 03:00:00,2966.0212134684252,17.000000000000004,2.21,2966.0212134684252,0.0
2009-12-08 04:00:00,3133.297505319629,17.0,2.07,3133.297505319629,0.0
2009-12-08 05:00:00,10978.870036699669,20.000000000000007,1.95,10978.870036699669,0.0
2009-12-08 06:00:00,9301.130204245777,20.0,1.84,9301.130204245777,0.0
2009-12-08 07:00:00,10644.529716846908,20.0,1.68,10644.529716846908,0.0
2009-12-08 08:00:00,10660.882299050389,19.999999999999996,1.4,10660.882299050389,0.0
2009-12-08 09:00:00,10619.210615367863,20.000000000000004,1.72,10619.210615367863,0.0
2009-12-08 10:00:00,10214.77511808168,20.0,3.64,10214.77511808168,0.0
2009-12-08 11:00:00,9873.60158845468,20.000000000000004,5.69,9873.60158845468,0.0
2009-12-08 12:00:00,9598.101354385964,20.0,6.85,9598.101354385964,0.0
2009-12-08 13:00:00,9416.56180287408,20.000000000000004,7.15,9416.56180287408,0.0
2009-12-08 14:00:00,9286.467978969753,19.999999999999996,7.15,9286.467978969753,0.0
2009-12-08 15:00:00,9243.448794262877,20.0,6.77,9243.448794262877,0.0
2009-12-08 16:00:00,9278.99634227857,19.999999999999996,6.13,9278.99634227857,0.0
2009-12-08 17:00:00,9288.32993210948,19.999999999999996,5.46,9288.32993210948,0.0
2009-12-08 18:00:00,9344.65671746485,20.0,4.69,9344.65671746485,0.0
2009-12-08 19:00:00,9393.429945183092,20.0,3.99,9393.429945183092,0.0
2009-12-08 20:00:00,9474.520297462406,19.999999999999996,3.22,9474.520297462406,0.0
2009-12-08 21:00:00,8246.217608910307,20.0,2.71,8246.217608910307,0.0
2009-12-08 22:00:00,8270.181395382428,19.999999999999996,2.32,8270.181395382428,0.0
2009-12-08 23:00:00,620.0720964429305,17.000000000000004,2.02,620.0720964429305,0.0
2009-12-09 00:00:00,2498.201941402989,17.0,1.84,2498.201941402989,0.0
2009-12-09 01:00:00,2700.571879366147,16.999999999999996,1.57,2700.571879366147,0.0
2009-12-09 02:00:00,2889.6074176619163,17.0,1.46,2889.6074176619163,0.0
2009-12-09 03:00:00,3089.2724142495117,17.0,1.03,3089.2724142495117,0.0
2009-12-09 04:00:00,3293.439075636553,17.0,0.46,3293.439075636553,0.0
2009-12-09 05:00:00,12665.873305618343,19.999999999999996,-0.01,12665.873305618343,0.0
2009-12-09 06:00:00,11130.365446143425,20.000000000000004,-0.31,11130.365446143425,0.0
2009-12-09 07:00:00,11199.878070059327,20.0,-1.03,11199.878070059327,0.0
2009-12-09 08:00:00,11128.40727188362,19.999999999999996,-0.27,11128.40727188362,0.0
2009-12-09 09:00:00,11191.467960529888,20.000000000000004,0.01,11191.467960529888,0.0
2009-12-09 10:00:00,10754.536481261093,20.0,2.21,10754.536481261093,0.0
2009-12-09 11:00:00,10399.68421558552,19.999999999999996,4.66,10399.68421558552,0.0
2009-12-09 12:00:00,10095.209682171917,20.0,6.22,10095.209682171917,0.0
2009-12-09 13:00:00,9882.28499208221,20.0,6.82,9882.28499208221,0.0
2009-12-09 14:00:00,9754.644222049536,20.0,6.87,9754.644222049536,0.0
2009-12-09 15:00:00,9773.688360676657,20.0,6.01,9773.688360676657,0.0
2009-12-09 16:00:00,9721.73163330429,20.0,5.67,9721.73163330429,0.0
2009-12-09 17:00:00,9709.805786650424,20.0,5.18,9709.805786650424,0.0
2009-12-09 18:00:00,9730.769480021263,20.000000000000004,4.68,9730.769480021263,0.0
2009-12-09 19:00:00,9682.758111643772,20.0,4.29,9682.758111643772,0.0
2009-12-09 20:00:00,9691.282385964018,20.0,4.03,9691.282385964018,0.0
2009-12-09 21:00:00,9719.066202145992,20.000000000000004,3.65,9719.066202145992,0.0
2009-12-09 22:00:00,9741.815495918247,20.000000000000004,3.28,9741.815495918247,0.0
2009-12-09 23:00:00,804.3423321587319,17.0,2.98,804.3423321587319,0.0
2009-12-10 00:00:00,2668.2495066869524,17.0,2.66,2668.2495066869524,0.0
2009-12-10 01:00:00,2862.0898581229826,17.000000000000004,2.19,2862.0898581229826,0.0
2009-12-10 02:00:00,3081.873519661434,17.0,1.2,3081.873519661434,0.0
2009-12-10 03:00:00,3277.5294179288157,17.000000000000004,0.77,3277.5294179288157,0.0
2009-12-10 04:00:00,3474.9729426287486,17.0,0.32,3474.9729426287486,0.0
2009-12-10 05:00:00,12871.638918707307,20.0,-0.25,12871.638918707307,0.0
2009-12-10 06:00:00,11358.990986937832,20.0,-0.76,11358.990986937832,0.0
2009-12-10 07:00:00,11390.240648460298,20.000000000000004,-1.13,11390.240648460298,0.0
2009-12-10 08:00:00,11390.815038968116,19.999999999999996,-1.01,11390.815038968116,0.0
2009-12-10 09:00:00,11492.879626076108,20.0,-1.04,11492.879626076108,0.0
2009-12-10 10:00:00,11236.457991329742,20.000000000000004,-0.38,11236.457991329742,0.0
2009-12-10 11:00:00,10876.759314198613,20.0,2.35,10876.759314198613,0.0
2009-12-10 12:00:00,10600.312908160915,20.0,3.85,10600.312908160915,0.0
2009-12-10 13:00:00,10365.902785557413,20.0,4.64,10365.902785557413,0.0
2009-12-10 14:00:00,10219.836178228083,19.999999999999993,4.93,10219.836178228083,0.0
2009-12-10 15:00:00,10206.124762623997,19.999999999999996,4.48,10206.124762623997,0.0
2009-12-10 16:00:00,10188.20522509208,19.999999999999996,4.02,10188.20522509208,0.0
2009-12-10 17:00:00,10233.245175617654,20.0,3.16,10233.245175617654,0.0
2009-12-10 18:00:00,10294.374704858279,20.0,2.48,10294.374704858279,0.0
2009-12-10 19:00:00,10275.449297024697,20.0,2.03,10275.449297024697,0.0
2009-12-10 20:00:00,10395.68727847144,20.0,0.99,10395.68727847144,0.0
