Date/Time,ZONE SURFACE NORTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 01/02  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4871229.345787962,0.0 
 01/02  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4878324.433610165,0.0 
 01/02  09:00:00,0.0,0.0,5.948861435689153,12.150000000000002,0.75,37.64420813003939,7.200000000000001,0.75,38.87753519762991,0.0,0.0,5.948861435689153,36.0,0.75,11.77109734212368,4.5,0.75,38.87753519762991,158.6072714312151,86.0180822839207,72.5891891472944,570986.1771523744,309665.0962221146,261321.08093025984,4.5,0.75,38.87753519762991,158.6072714312151,86.0180822839207,72.5891891472944,570986.1771523744,309665.0962221146,261321.08093025984,20.0,4630888.865633193,0.0 
 01/02  10:00:00,0.0,0.0,28.29198595194035,16.200000000000003,1.0,132.19055871904703,9.600000000000001,1.0,174.3333634256271,0.0,0.0,28.29198595194035,48.0,1.0,63.41370682955593,6.0,1.0,174.3333634256271,720.4289309827,397.3781522736376,323.0507787090622,2593544.151537719,1430561.3481850955,1162982.803352624,6.0,1.0,174.3333634256271,720.4289309827,397.3781522736376,323.0507787090622,2593544.151537719,1430561.3481850955,1162982.803352624,20.0,2446279.093298181,0.0 
 01/02  11:00:00,0.0,0.0,35.08456679650449,16.200000000000003,1.0,48.23455565803439,9.600000000000001,1.0,64.60333523404714,0.0,0.0,35.08456679650449,48.0,1.0,71.29026341808483,6.0,1.0,64.60333523404714,255.7674361324531,48.323994859363566,207.44344127308955,920762.7700768311,173966.38149370882,746796.3885831223,6.0,1.0,64.60333523404714,255.7674361324531,48.323994859363566,207.44344127308955,920762.7700768311,173966.38149370882,746796.3885831223,20.000000000000004,1913888.0939125656,0.0 
 01/02  12:00:00,0.0,0.0,40.79214536565948,16.200000000000003,1.0,45.52682382730471,9.600000000000001,1.0,103.49327018177488,0.0,0.0,40.79214536565948,48.0,1.0,86.98172300239622,6.0,1.0,103.49327018177488,422.1283261246431,164.68487756874052,257.44344855590253,1519661.974048715,592865.5592474658,926796.4148012492,6.0,1.0,103.49327018177488,422.1283261246431,164.68487756874052,257.44344855590253,1519661.974048715,592865.5592474658,926796.4148012492,20.0,1883097.235721905,0.0 
 01/02  13:00:00,0.0,0.0,52.87131811769074,0.0,0.0,52.87131811769074,9.600000000000001,1.0,267.87325128043653,16.200000000000003,1.0,75.45096326097774,48.0,1.0,131.54262036009038,6.0,1.0,267.87325128043653,1123.1491791822934,651.6271781939054,471.5220009883881,4043337.045056257,2345857.8414980597,1697479.2035581972,6.0,1.0,267.87325128043653,1123.1491791822934,651.6271781939054,471.5220009883881,4043337.045056257,2345857.8414980597,1697479.2035581972,20.21173333477224,190356.1272404182,0.0 
 01/02  14:00:00,0.0,0.0,38.31563734436442,0.0,0.0,38.31563734436442,9.600000000000001,1.0,120.43598109474021,16.200000000000003,1.0,71.65928003988788,48.0,1.0,83.7759410836271,6.0,1.0,120.43598109474021,494.67304633689673,224.67824000830296,269.99480632859377,1780822.966812828,808841.6640298907,971981.3027829374,6.0,1.0,120.43598109474021,494.67304633689673,224.67824000830296,269.99480632859377,1780822.966812828,808841.6640298907,971981.3027829374,20.402728902433058,0.0,0.0 
 01/02  15:00:00,0.0,0.0,34.841107846227395,0.0,0.0,34.841107846227395,9.600000000000001,1.0,251.64186965620763,16.200000000000003,1.0,178.17804391687972,48.0,1.0,84.4980506508353,6.0,1.0,251.64186965620763,1049.0539324707943,633.1795990565851,415.8743334142093,3776594.15689486,2279446.5566037064,1497147.6002911534,6.0,1.0,251.64186965620763,1049.0539324707943,633.1795990565851,415.8743334142093,3776594.15689486,2279446.5566037064,1497147.6002911534,21.387341512167577,0.0,0.0 
 01/02  16:00:00,0.0,0.0,8.842130798990212,0.0,0.0,8.842130798990212,7.200000000000001,0.75,34.09401055199426,12.150000000000002,0.75,32.151871392509776,36.0,0.75,18.12170345343526,4.5,0.75,34.09401055199426,137.6197163048305,57.63361318922531,79.98610311560516,495430.9786973897,207481.00748121113,287949.9712161786,4.5,0.75,34.09401055199426,137.6197163048305,57.63361318922531,79.98610311560516,495430.9786973897,207481.00748121113,287949.9712161786,21.320517467451033,0.0,0.0 
