,Q_HC,T_op,T_ext,Q_H,Q_C
2009-03-14 05:00:00,18179.602542163157,20.0,-8.71,18179.602542163157,0.0
2009-03-14 06:00:00,16695.73568620579,20.0,-9.23,16695.73568620579,0.0
2009-03-14 07:00:00,16738.91176176846,20.000000000000007,-9.73,16738.91176176846,0.0
2009-03-14 08:00:00,16186.22561829257,20.0,-7.67,16186.22561829257,0.0
2009-03-14 09:00:00,15697.466807897521,20.000000000000004,-4.57,15697.466807897521,0.0
2009-03-14 10:00:00,15720.179181818607,20.0,-3.2,15720.179181818607,0.0
2009-03-14 11:00:00,15141.205350872382,20.0,-1.7,15141.205350872382,0.0
2009-03-14 12:00:00,14583.782685960228,20.0,0.53,14583.782685960228,0.0
2009-03-14 13:00:00,14319.145162082674,20.0,0.43,14319.145162082674,0.0
2009-03-14 14:00:00,13931.807628089435,20.0,1.58,13931.807628089435,0.0
2009-03-14 15:00:00,13778.200349362867,20.0,1.41,13778.200349362867,0.0
2009-03-14 16:00:00,13634.908862598273,19.999999999999996,1.08,13634.908862598273,0.0
2009-03-14 17:00:00,13386.105670914334,20.0,2.22,13386.105670914334,0.0
2009-03-14 18:00:00,13439.95712295559,20.0,1.68,13439.95712295559,0.0
2009-03-14 19:00:00,13489.028025506239,20.0,0.42,13489.028025506239,0.0
2009-03-14 20:00:00,13550.12145365333,20.0,-0.34,13550.12145365333,0.0
2009-03-14 21:00:00,13665.382129969983,20.0,-1.37,13665.382129969983,0.0
2009-03-14 22:00:00,13771.639064230885,20.0,-2.3,13771.639064230885,0.0
2009-03-14 23:00:00,4297.07971541316,17.0,-3.22,4297.07971541316,0.0
2009-03-15 00:00:00,6219.435275532841,17.0,-4.09,6219.435275532841,0.0
2009-03-15 01:00:00,6470.539688895113,16.999999999999996,-4.91,6470.539688895113,0.0
2009-03-15 02:00:00,6750.012521320571,17.000000000000004,-5.59,6750.012521320571,0.0
2009-03-15 03:00:00,7005.310106682271,17.0,-6.38,7005.310106682271,0.0
2009-03-15 04:00:00,7262.435894438836,17.000000000000004,-7.17,7262.435894438836,0.0
2009-03-15 05:00:00,15363.819685462624,19.999999999999996,-7.94,15363.819685462624,0.0
2009-03-15 06:00:00,13773.68257929818,20.0,-8.41,13773.68257929818,0.0
2009-03-15 07:00:00,15884.047388858271,20.0,-8.46,15884.047388858271,0.0
2009-03-15 08:00:00,15252.178736445609,19.999999999999996,-5.92,15252.178736445609,0.0
2009-03-15 09:00:00,14646.047614256086,20.0,-2.49,14646.047614256086,0.0
2009-03-15 10:00:00,14154.969862093869,20.000000000000004,-0.14,14154.969862093869,0.0
2009-03-15 11:00:00,13853.144860645572,20.000000000000004,0.71,13853.144860645572,0.0
2009-03-15 12:00:00,13471.17587299145,20.0,1.6,13471.17587299145,0.0
2009-03-15 13:00:00,13083.281271025053,20.0,2.61,13083.281271025053,0.0
2009-03-15 14:00:00,12816.42531771633,20.000000000000007,2.91,12816.42531771633,0.0
2009-03-15 15:00:00,12738.590867584908,20.000000000000004,2.23,12738.590867584908,0.0
2009-03-15 16:00:00,12700.939131004008,19.999999999999996,1.65,12700.939131004008,0.0
2009-03-15 17:00:00,12613.22916525987,20.0,1.8,12613.22916525987,0.0
2009-03-15 18:00:00,12645.89958460791,20.0,1.66,12645.89958460791,0.0
2009-03-15 19:00:00,12659.553421680308,19.999999999999996,1.29,12659.553421680308,0.0
2009-03-15 20:00:00,12732.499645125457,20.0,0.62,12732.499645125457,0.0
2009-03-15 21:00:00,11252.275316293131,20.0,0.15,11252.275316293131,0.0
2009-03-15 22:00:00,11271.088780040585,19.999999999999996,-0.26,11271.088780040585,0.0
2009-03-15 23:00:00,3459.6970717941795,17.0,-0.63,3459.6970717941795,0.0
2009-03-16 00:00:00,5331.818193775785,16.999999999999996,-0.93,5331.818193775785,0.0
2009-03-16 01:00:00,5526.064106696572,17.0,-1.2,5526.064106696572,0.0
2009-03-16 02:00:00,5726.432615432698,17.0,-1.14,5726.432615432698,0.0
2009-03-16 03:00:00,5913.663693455756,17.0,-1.45,5913.663693455756,0.0
2009-03-16 04:00:00,6080.706768190157,17.0,-1.57,6080.706768190157,0.0
2009-03-16 05:00:00,14096.442270654527,20.0,-1.82,14096.442270654527,0.0
2009-03-16 06:00:00,12437.623335722568,20.0,-2.08,12437.623335722568,0.0
2009-03-16 07:00:00,14106.220521656222,20.000000000000004,-2.26,14106.220521656222,0.0
2009-03-16 08:00:00,13969.010053695094,20.000000000000004,-1.64,13969.010053695094,0.0
2009-03-16 09:00:00,13645.982722689687,20.0,-0.2,13645.982722689687,0.0
2009-03-16 10:00:00,13377.95390392245,20.0,0.22,13377.95390392245,0.0
2009-03-16 11:00:00,12942.009366328748,20.0,1.96,12942.009366328748,0.0
2009-03-16 12:00:00,12651.24248576157,19.999999999999996,2.48,12651.24248576157,0.0
2009-03-16 13:00:00,12446.616427561341,20.0,2.41,12446.616427561341,0.0
2009-03-16 14:00:00,12258.642620338627,20.0,2.41,12258.642620338627,0.0
2009-03-16 15:00:00,12224.794375680163,20.000000000000004,1.83,12224.794375680163,0.0
2009-03-16 16:00:00,12160.336541616085,19.999999999999996,1.85,12160.336541616085,0.0
2009-03-16 17:00:00,12194.405084390803,19.999999999999993,1.34,12194.405084390803,0.0
2009-03-16 18:00:00,12267.03062620828,20.0,1.13,12267.03062620828,0.0
2009-03-16 19:00:00,12198.845784642628,20.000000000000004,1.53,12198.845784642628,0.0
2009-03-16 20:00:00,12327.022296921543,20.0,0.59,12327.022296921543,0.0
2009-03-16 21:00:00,10869.926008507566,20.0,0.12,10869.926008507566,0.0
2009-03-16 22:00:00,10899.816140849387,20.0,-0.24,10899.816140849387,0.0
2009-03-16 23:00:00,3097.6139786366653,17.0,-0.55,3097.6139786366653,0.0
2009-03-17 00:00:00,4985.845854093244,17.0,-0.9,4985.845854093244,0.0
2009-03-17 01:00:00,5196.405681106486,17.0,-1.23,5196.405681106486,0.0
2009-03-17 02:00:00,5405.285108747179,17.0,-1.59,5405.285108747179,0.0
2009-03-17 03:00:00,5609.764345467533,16.999999999999996,-1.94,5609.764345467533,0.0
2009-03-17 04:00:00,5807.125691866598,16.999999999999996,-2.24,5807.125691866598,0.0
2009-03-17 05:00:00,15566.27972351901,20.0,-2.57,15566.27972351901,0.0
2009-03-17 06:00:00,14031.400979190423,20.0,-2.83,14031.400979190423,0.0
2009-03-17 07:00:00,14016.973884004206,20.000000000000004,-3.13,14016.973884004206,0.0
2009-03-17 08:00:00,13622.73266391159,20.0,-1.91,13622.73266391159,0.0
2009-03-17 09:00:00,13306.760140033497,20.0,-0.31,13306.760140033497,0.0
2009-03-17 10:00:00,12955.628357356027,20.0,0.96,12955.628357356027,0.0
2009-03-17 11:00:00,12541.880836752347,20.0,2.82,12541.880836752347,0.0
2009-03-17 12:00:00,12149.556604737847,19.999999999999996,3.96,12149.556604737847,0.0
2009-03-17 13:00:00,11861.91150428175,20.0,4.23,11861.91150428175,0.0
2009-03-17 14:00:00,11602.85054957352,20.0,4.59,11602.85054957352,0.0
2009-03-17 15:00:00,11422.088947213037,19.999999999999996,4.81,11422.088947213037,0.0
2009-03-17 16:00:00,11335.63200915547,20.0,4.28,11335.63200915547,0.0
2009-03-17 17:00:00,11465.236214151206,20.0,2.89,11465.236214151206,0.0
2009-03-17 18:00:00,11610.775487928478,20.0,2.07,11610.775487928478,0.0
2009-03-17 19:00:00,11457.107066648468,20.0,2.75,11457.107066648468,0.0
2009-03-17 20:00:00,11497.114630846618,20.0,2.49,11497.114630846618,0.0
2009-03-17 21:00:00,11584.207336182448,19.999999999999996,1.87,11584.207336182448,0.0
2009-03-17 22:00:00,11671.969376764653,19.999999999999996,1.22,11671.969376764653,0.0
2009-03-17 23:00:00,2452.295743656503,17.0,0.57,2452.295743656503,0.0
2009-03-18 00:00:00,4353.839147309157,17.0,0.09,4353.839147309157,0.0
2009-03-18 01:00:00,4567.847225979925,17.0,-0.2,4567.847225979925,0.0
2009-03-18 02:00:00,4797.157599938327,17.0,-0.74,4797.157599938327,0.0
2009-03-18 03:00:00,5002.326342095699,17.0,-1.0,5002.326342095699,0.0
2009-03-18 04:00:00,5198.1375383568,17.0,-1.18,5198.1375383568,0.0
2009-03-18 05:00:00,14861.923178368961,20.0,-1.36,14861.923178368961,0.0
2009-03-18 06:00:00,13317.895658446429,20.0,-1.53,13317.895658446429,0.0
2009-03-18 07:00:00,13302.286332352061,20.0,-1.81,13302.286332352061,0.0
2009-03-18 08:00:00,13018.282388696984,20.0,-1.08,13018.282388696984,0.0
2009-03-18 09:00:00,12857.684100139788,20.0,-0.04,12857.684100139788,0.0
2009-03-18 10:00:00,12532.332018380483,20.0,1.1,12532.332018380483,0.0
2009-03-18 11:00:00,12312.233683007731,20.0,1.59,12312.233683007731,0.0
2009-03-18 12:00:00,11984.24432312719,20.0,2.58,11984.24432312719,0.0
2009-03-18 13:00:00,11716.267153686556,20.0,3.08,11716.267153686556,0.0
2009-03-18 14:00:00,11519.235180579337,20.0,3.33,11519.235180579337,0.0
2009-03-18 15:00:00,11436.111584735767,20.0,3.06,11436.111584735767,0.0
2009-03-18 16:00:00,11335.661836985348,19.999999999999996,2.87,11335.661836985348,0.0
2009-03-18 17:00:00,11418.938285237993,20.000000000000004,2.02,11418.938285237993,0.0
2009-03-18 18:00:00,11599.626489305776,19.999999999999996,1.1,11599.626489305776,0.0
2009-03-18 19:00:00,11445.900346355369,19.999999999999996,1.9,11445.900346355369,0.0
2009-03-18 20:00:00,11570.833825491263,20.0,1.14,11570.833825491263,0.0
2009-03-18 21:00:00,11666.6073014368,19.999999999999996,0.59,11666.6073014368,0.0
2009-03-18 22:00:00,11760.789995267434,20.0,0.04,11760.789995267434,0.0
2009-03-18 23:00:00,2467.5355148517892,16.999999999999993,-0.34,2467.5355148517892,0.0
2009-03-19 00:00:00,4377.742876736178,17.0,-0.75,4377.742876736178,0.0
2009-03-19 01:00:00,4605.875714447002,17.0,-1.08,4605.875714447002,0.0
2009-03-19 02:00:00,4861.7237961654555,17.0,-1.83,4861.7237961654555,0.0
2009-03-19 03:00:00,5085.094513123328,16.999999999999996,-2.17,5085.094513123328,0.0
2009-03-19 04:00:00,5301.432846865593,17.0,-2.44,5301.432846865593,0.0
2009-03-19 05:00:00,15167.350615874535,20.0,-3.41,15167.350615874535,0.0
2009-03-19 06:00:00,13676.828812020141,20.0,-3.81,13676.828812020141,0.0
2009-03-19 07:00:00,13675.370156373589,20.0,-3.99,13675.370156373589,0.0
2009-03-19 08:00:00,13297.284753865206,19.999999999999996,-1.78,13297.284753865206,0.0
2009-03-19 09:00:00,13070.54075517404,20.0,-0.34,13070.54075517404,0.0
2009-03-19 10:00:00,12549.248272376895,20.0,1.62,12549.248272376895,0.0
2009-03-19 11:00:00,12273.360728933982,20.0,2.48,12273.360728933982,0.0
2009-03-19 12:00:00,11954.856993041658,20.000000000000004,3.12,11954.856993041658,0.0
2009-03-19 13:00:00,11610.966047389591,20.0,3.87,11610.966047389591,0.0
2009-03-19 14:00:00,11345.548935778952,20.0,4.37,11345.548935778952,0.0
2009-03-19 15:00:00,11223.07721876858,20.0,4.2,11223.07721876858,0.0
2009-03-19 16:00:00,11162.196054809136,20.0,3.55,11162.196054809136,0.0
2009-03-19 17:00:00,11170.637816855946,20.0,3.12,11170.637816855946,0.0
2009-03-19 18:00:00,11132.42505579561,20.0,3.66,11132.42505579561,0.0
2009-03-19 19:00:00,11194.360914205616,20.0,2.74,11194.360914205616,0.0
2009-03-19 20:00:00,11249.376725044402,20.000000000000004,2.34,11249.376725044402,0.0
2009-03-19 21:00:00,11377.437056005841,20.000000000000004,1.48,11377.437056005841,0.0
2009-03-19 22:00:00,11489.4524515342,19.999999999999996,0.73,11489.4524515342,0.0
2009-03-19 23:00:00,2263.5373475215206,17.0,0.02,2263.5373475215206,0.0
2009-03-20 00:00:00,4195.399565332724,17.0,-0.69,4195.399565332724,0.0
2009-03-20 01:00:00,4436.164171918599,17.0,-1.14,4436.164171918599,0.0
2009-03-20 02:00:00,4660.106110117932,16.999999999999996,-1.39,4660.106110117932,0.0
2009-03-20 03:00:00,4889.163633145349,17.0,-1.77,4889.163633145349,0.0
2009-03-20 04:00:00,5114.213358595524,17.000000000000007,-2.16,5114.213358595524,0.0
2009-03-20 05:00:00,14877.099172087064,19.999999999999996,-2.54,14877.099172087064,0.0
2009-03-20 06:00:00,13370.59920553142,20.000000000000004,-2.85,13370.59920553142,0.0
2009-03-20 07:00:00,13360.189732265577,20.0,-3.07,13360.189732265577,0.0
2009-03-20 08:00:00,12798.052117580384,20.0,-0.96,12798.052117580384,0.0
2009-03-20 09:00:00,12301.755061094866,20.0,2.11,12301.755061094866,0.0
2009-03-20 10:00:00,11886.140203215278,20.0,3.87,11886.140203215278,0.0
2009-03-20 11:00:00,11685.116721950915,19.999999999999996,4.02,11685.116721950915,0.0
2009-03-20 12:00:00,11303.744648676278,19.999999999999996,5.0,11303.744648676278,0.0
2009-03-20 13:00:00,10994.887613879228,19.999999999999996,5.45,10994.887613879228,0.0
2009-03-20 14:00:00,11032.642253489776,20.0,5.82,11032.642253489776,0.0
2009-03-20 15:00:00,10811.91973365644,20.0,5.4,10811.91973365644,0.0
2009-03-20 16:00:00,10761.290034235657,20.000000000000004,4.6,10761.290034235657,0.0
2009-03-20 17:00:00,10855.712576458669,20.000000000000007,3.5,10855.712576458669,0.0
2009-03-20 18:00:00,10942.636246908141,20.0,3.14,10942.636246908141,0.0
2009-03-20 19:00:00,10834.402634188484,19.999999999999996,3.53,10834.402634188484,0.0
2009-03-20 20:00:00,10946.511350011291,20.000000000000007,2.76,10946.511350011291,0.0
2009-03-20 21:00:00,11031.564646643657,20.000000000000004,2.21,11031.564646643657,0.0
2009-03-20 22:00:00,11087.83728986894,20.0,1.86,11087.83728986894,0.0
2009-03-20 23:00:00,1896.9550725279607,16.999999999999996,1.63,1896.9550725279607,0.0
2009-03-21 00:00:00,3787.147907907924,17.0,1.31,3787.147907907924,0.0
2009-03-21 01:00:00,3999.488604057846,17.0,1.0,3999.488604057846,0.0
2009-03-21 02:00:00,4195.9151457057915,17.0,0.84,4195.9151457057915,0.0
2009-03-21 03:00:00,4418.889635301417,17.0,0.26,4418.889635301417,0.0
2009-03-21 04:00:00,4629.976270877761,17.0,-0.2,4629.976270877761,0.0
2009-03-21 05:00:00,14280.532241022553,20.000000000000004,-0.84,14280.532241022553,0.0
2009-03-21 06:00:00,12774.471358310646,19.999999999999993,-1.25,12774.471358310646,0.0
2009-03-21 07:00:00,12792.344940584986,19.999999999999996,-1.68,12792.344940584986,0.0
2009-03-21 08:00:00,12448.299536567718,20.0,0.25,12448.299536567718,0.0
2009-03-21 09:00:00,12056.006450858426,20.0,2.46,12056.006450858426,0.0
2009-03-21 10:00:00,11780.7382300011,19.999999999999993,3.9,11780.7382300011,0.0
2009-03-21 11:00:00,11611.850295005266,20.0,3.93,11611.850295005266,0.0
2009-03-21 12:00:00,11328.832420888568,20.000000000000004,4.26,11328.832420888568,0.0
2009-03-21 13:00:00,11128.79898643192,20.0,4.12,11128.79898643192,0.0
2009-03-21 14:00:00,11167.06220274741,20.0,3.66,11167.06220274741,0.0
2009-03-21 15:00:00,11254.60151537761,20.0,2.89,11254.60151537761,0.0
2009-03-21 16:00:00,11251.752353620004,20.0,2.35,11251.752353620004,0.0
2009-03-21 17:00:00,11279.360405437274,20.0,1.92,11279.360405437274,0.0
2009-03-21 18:00:00,11391.41252438018,20.000000000000004,1.45,11391.41252438018,0.0
2009-03-21 19:00:00,11327.47311733631,20.0,1.61,11327.47311733631,0.0
2009-03-21 20:00:00,11220.003923799339,20.0,2.53,11220.003923799339,0.0
2009-03-21 21:00:00,11257.780515624177,20.000000000000004,2.33,11257.780515624177,0.0
2009-03-21 22:00:00,11288.732571105855,19.999999999999993,2.07,11288.732571105855,0.0
2009-03-21 23:00:00,2085.372938384307,16.999999999999996,1.92,2085.372938384307,0.0
2009-03-22 00:00:00,3942.6126757737266,16.999999999999996,1.83,3942.6126757737266,0.0
2009-03-22 01:00:00,4126.477174403923,17.000000000000007,1.67,4126.477174403923,0.0
2009-03-22 02:00:00,4347.969661493245,17.0,1.4,4347.969661493245,0.0
2009-03-22 03:00:00,4522.7359156696675,17.0,1.23,4522.7359156696675,0.0
2009-03-22 04:00:00,4702.186570383237,17.0,0.94,4702.186570383237,0.0
2009-03-22 05:00:00,12714.138483187355,20.0,0.74,12714.138483187355,0.0
2009-03-22 06:00:00,11055.389576643393,20.000000000000004,0.49,11055.389576643393,0.0
2009-03-22 07:00:00,12480.201548186356,20.0,0.46,12480.201548186356,0.0
2009-03-22 08:00:00,12107.012212749461,20.0,1.03,12107.012212749461,0.0
2009-03-22 09:00:00,11744.607329604452,19.999999999999996,2.71,11744.607329604452,0.0
2009-03-22 10:00:00,11355.145671350328,20.0,4.18,11355.145671350328,0.0
2009-03-22 11:00:00,10922.910410698592,20.0,5.93,10922.910410698592,0.0
2009-03-22 12:00:00,10502.130247334731,20.0,7.25,10502.130247334731,0.0
2009-03-22 13:00:00,10166.390216095988,19.999999999999996,7.84,10166.390216095988,0.0
2009-03-22 14:00:00,9984.54077796427,20.0,7.48,9984.54077796427,0.0
2009-03-22 15:00:00,9973.12681540204,20.0,6.33,9973.12681540204,0.0
2009-03-22 16:00:00,9802.90777009563,20.0,6.77,9802.90777009563,0.0
2009-03-22 17:00:00,9642.901276756978,20.0,7.48,9642.901276756978,0.0
2009-03-22 18:00:00,9764.46470424673,20.0,6.7,9764.46470424673,0.0
2009-03-22 19:00:00,9881.05463133344,19.999999999999996,5.61,9881.05463133344,0.0
2009-03-22 20:00:00,9953.44062690598,20.0,5.02,9953.44062690598,0.0
2009-03-22 21:00:00,8861.094499078185,20.0,4.01,8861.094499078185,0.0
2009-03-22 22:00:00,8917.545407543552,20.000000000000004,3.33,8917.545407543552,0.0
2009-03-22 23:00:00,1139.5738103431497,17.000000000000004,2.81,1139.5738103431497,0.0
2009-03-23 00:00:00,3050.879401997111,17.0,2.31,3050.879401997111,0.0
2009-03-23 01:00:00,3273.5751975885487,17.0,2.0,3273.5751975885487,0.0
2009-03-23 02:00:00,3507.400708543504,17.0,1.96,3507.400708543504,0.0
2009-03-23 03:00:00,3708.086997456343,17.0,1.81,3708.086997456343,0.0
2009-03-23 04:00:00,3896.621197801613,17.0,1.72,3896.621197801613,0.0
2009-03-23 05:00:00,11926.068518932281,20.0,1.57,11926.068518932281,0.0
2009-03-23 06:00:00,10278.160820112475,20.0,1.42,10278.160820112475,0.0
2009-03-23 07:00:00,11656.791419086845,20.0,1.32,11656.791419086845,0.0
2009-03-23 08:00:00,11122.448930228391,20.0,2.71,11122.448930228391,0.0
2009-03-23 09:00:00,10906.957066327617,19.999999999999996,3.2,10906.957066327617,0.0
2009-03-23 10:00:00,10511.402394050729,20.0,4.85,10511.402394050729,0.0
2009-03-23 11:00:00,10177.42206554261,20.0,6.09,10177.42206554261,0.0
2009-03-23 12:00:00,9823.337290149697,20.0,6.97,9823.337290149697,0.0
2009-03-23 13:00:00,9493.44535599741,20.0,7.7,9493.44535599741,0.0
2009-03-23 14:00:00,9248.81432093841,20.0,7.99,9248.81432093841,0.0
2009-03-23 15:00:00,9083.286757440768,20.000000000000007,8.05,9083.286757440768,0.0
2009-03-23 16:00:00,9055.75745857378,20.000000000000004,7.72,9055.75745857378,0.0
2009-03-23 17:00:00,9067.999583891422,20.0,7.26,9067.999583891422,0.0
2009-03-23 18:00:00,9177.9466754216,20.0,6.75,9177.9466754216,0.0
2009-03-23 19:00:00,9271.84769318802,20.0,6.01,9271.84769318802,0.0
2009-03-23 20:00:00,9435.671364164307,20.000000000000004,4.89,9435.671364164307,0.0
2009-03-23 21:00:00,8346.093627319635,19.999999999999996,4.17,8346.093627319635,0.0
2009-03-23 22:00:00,8407.743086566998,20.000000000000004,3.67,8407.743086566998,0.0
2009-03-23 23:00:00,646.6889223426734,16.999999999999993,3.12,646.6889223426734,0.0
2009-03-24 00:00:00,2598.4693030388053,17.0,2.26,2598.4693030388053,0.0
2009-03-24 01:00:00,2871.834297676803,17.0,1.49,2871.834297676803,0.0
2009-03-24 02:00:00,3106.3457512996533,17.0,1.25,3106.3457512996533,0.0
2009-03-24 03:00:00,3311.4901934340846,17.0,1.35,3311.4901934340846,0.0
2009-03-24 04:00:00,3491.8659415839884,17.000000000000004,1.65,3491.8659415839884,0.0
2009-03-24 05:00:00,12928.878809692853,20.0,1.63,12928.878809692853,0.0
2009-03-24 06:00:00,11399.363565237549,20.0,1.42,11399.363565237549,0.0
2009-03-24 07:00:00,11328.633970293218,20.0,1.74,11328.633970293218,0.0
2009-03-24 08:00:00,11292.966650284092,20.0,1.98,11292.966650284092,0.0
2009-03-24 09:00:00,11439.220600957307,20.0,1.8,11439.220600957307,0.0
2009-03-24 10:00:00,11250.107878715897,20.0,2.16,11250.107878715897,0.0
2009-03-24 11:00:00,10972.560891343224,20.0,3.35,10972.560891343224,0.0
2009-03-24 12:00:00,10862.186520487114,20.0,4.07,10862.186520487114,0.0
2009-03-24 13:00:00,10741.651186311909,20.0,4.13,10741.651186311909,0.0
2009-03-24 14:00:00,10668.416130948772,19.999999999999996,4.17,10668.416130948772,0.0
2009-03-24 15:00:00,10659.060028119127,20.0,3.73,10659.060028119127,0.0
2009-03-24 16:00:00,10628.445468826849,20.0,3.2,10628.445468826849,0.0
2009-03-24 17:00:00,10740.138665502036,20.0,2.44,10740.138665502036,0.0
2009-03-24 18:00:00,10883.000323876127,19.999999999999993,1.74,10883.000323876127,0.0
2009-03-24 19:00:00,10862.213478596668,20.000000000000007,1.63,10862.213478596668,0.0
2009-03-24 20:00:00,10744.161573419038,20.0,2.7,10744.161573419038,0.0
2009-03-24 21:00:00,10796.429852163965,20.0,2.47,10796.429852163965,0.0
2009-03-24 22:00:00,10826.873446301794,20.0,2.28,10826.873446301794,0.0
2009-03-24 23:00:00,1652.6201163924788,17.0,2.2,1652.6201163924788,0.0
2009-03-25 00:00:00,3509.8836804815537,17.000000000000004,2.2,3509.8836804815537,0.0
2009-03-25 01:00:00,3706.077864958829,17.0,1.95,3706.077864958829,0.0
2009-03-25 02:00:00,3903.549769685081,17.0,1.6,3903.549769685081,0.0
2009-03-25 03:00:00,4087.534650858454,17.0,1.38,4087.534650858454,0.0
2009-03-25 04:00:00,4260.116196361712,17.0,1.26,4260.116196361712,0.0
2009-03-25 05:00:00,13725.888241942703,20.0,1.1,13725.888241942703,0.0
2009-03-25 06:00:00,12194.235620909549,20.0,0.71,12194.235620909549,0.0
2009-03-25 07:00:00,12114.221048384217,20.0,0.69,12114.221048384217,0.0
2009-03-25 08:00:00,11819.70069900819,20.0,1.81,11819.70069900819,0.0
2009-03-25 09:00:00,11396.495021565006,20.0,3.48,11396.495021565006,0.0
2009-03-25 10:00:00,11010.257462170803,20.0,4.95,11010.257462170803,0.0
2009-03-25 11:00:00,10597.290556685812,20.0,6.61,10597.290556685812,0.0
2009-03-25 12:00:00,10201.323345842462,20.0,7.65,10201.323345842462,0.0
2009-03-25 13:00:00,9967.153870581516,20.0,7.73,9967.153870581516,0.0
2009-03-25 14:00:00,9766.454266067041,20.0,7.71,9766.454266067041,0.0
2009-03-25 15:00:00,9630.800829207568,20.0,7.48,9630.800829207568,0.0
2009-03-25 16:00:00,9507.532116624143,20.0,7.28,9507.532116624143,0.0
2009-03-25 17:00:00,9364.938378414023,19.999999999999996,7.84,9364.938378414023,0.0
2009-03-25 18:00:00,9392.358475265857,19.999999999999996,7.73,9392.358475265857,0.0
2009-03-25 19:00:00,9442.030107304105,20.0,6.74,9442.030107304105,0.0
2009-03-25 20:00:00,9574.828170441851,20.0,5.64,9574.828170441851,0.0
2009-03-25 21:00:00,9702.05905245794,19.999999999999996,4.7,9702.05905245794,0.0
2009-03-25 22:00:00,9805.224061250266,19.999999999999993,3.97,9805.224061250266,0.0
2009-03-25 23:00:00,795.3884893902233,16.999999999999996,3.45,795.3884893902233,0.0
2009-03-26 00:00:00,2692.981379291014,16.999999999999996,3.1,2692.981379291014,0.0
2009-03-26 01:00:00,2897.8374782902356,17.000000000000004,2.98,2897.8374782902356,0.0
2009-03-26 02:00:00,3100.3435847777805,17.0,2.81,3100.3435847777805,0.0
2009-03-26 03:00:00,3302.0115262623294,17.0,2.56,3302.0115262623294,0.0
2009-03-26 04:00:00,3492.7570425406643,17.0,2.38,3492.7570425406643,0.0
2009-03-26 05:00:00,12925.79743685451,20.0,1.93,12925.79743685451,0.0
2009-03-26 06:00:00,11329.503085897835,19.999999999999996,2.12,11329.503085897835,0.0
2009-03-26 07:00:00,11178.048154857683,20.000000000000004,2.64,11178.048154857683,0.0
2009-03-26 08:00:00,10749.922337960948,20.0,4.43,10749.922337960948,0.0
2009-03-26 09:00:00,10454.800386395014,19.999999999999996,6.48,10454.800386395014,0.0
2009-03-26 10:00:00,9881.106766279461,19.999999999999996,8.7,9881.106766279461,0.0
2009-03-26 11:00:00,9474.956078017947,20.0,10.12,9474.956078017947,0.0
2009-03-26 12:00:00,9091.081091623073,20.0,11.05,9091.081091623073,0.0
2009-03-26 13:00:00,8739.117508840343,20.0,11.45,8739.117508840343,0.0
2009-03-26 14:00:00,8501.519831487904,20.000000000000004,11.35,8501.519831487904,0.0
2009-03-26 15:00:00,8296.648096650384,20.0,11.45,8296.648096650384,0.0
2009-03-26 16:00:00,8169.001826986662,20.0,10.91,8169.001826986662,0.0
2009-03-26 17:00:00,8183.852067439587,20.0,10.17,8183.852067439587,0.0
2009-03-26 18:00:00,8233.842899071256,20.0,9.89,8233.842899071256,0.0
2009-03-26 19:00:00,8333.04941500622,20.0,8.57,8333.04941500622,0.0
2009-03-26 20:00:00,8479.588458699245,20.0,7.42,8479.588458699245,0.0
2009-03-26 21:00:00,8653.254709503663,20.000000000000007,6.21,8653.254709503663,0.0
2009-03-26 22:00:00,8810.5180713003,19.999999999999996,5.17,8810.5180713003,0.0
2009-03-26 23:00:00,0.0,17.02651211359155,4.39,0.0,0.0
2009-03-27 00:00:00,1848.4092762920643,17.0,3.8,1848.4092762920643,0.0
2009-03-27 01:00:00,2109.3249481232892,17.0,3.41,2109.3249481232892,0.0
2009-03-27 02:00:00,2378.1148030427025,17.000000000000004,2.68,2378.1148030427025,0.0
2009-03-27 03:00:00,2604.704983583774,17.0,2.48,2604.704983583774,0.0
2009-03-27 04:00:00,2828.3243165908843,17.0,2.27,2828.3243165908843,0.0
2009-03-27 05:00:00,12237.274304525426,19.999999999999996,2.13,12237.274304525426,0.0
2009-03-27 06:00:00,10719.428003116589,20.000000000000004,1.94,10719.428003116589,0.0
2009-03-27 07:00:00,10650.27251122565,20.0,2.24,10650.27251122565,0.0
2009-03-27 08:00:00,10249.977945160204,20.0,4.97,10249.977945160204,0.0
2009-03-27 09:00:00,10039.767456691467,20.0,6.97,10039.767456691467,0.0
2009-03-27 10:00:00,9822.893179257771,20.000000000000004,7.75,9822.893179257771,0.0
2009-03-27 11:00:00,9809.687902655269,20.0,6.82,9809.687902655269,0.0
2009-03-27 12:00:00,9691.088125294324,20.0,7.21,9691.088125294324,0.0
2009-03-27 13:00:00,9529.073383886103,20.0,7.8,9529.073383886103,0.0
2009-03-27 14:00:00,9357.11801681404,19.999999999999993,8.08,9357.11801681404,0.0
2009-03-27 15:00:00,9410.672901876469,20.0,7.49,9410.672901876469,0.0
2009-03-27 16:00:00,9312.068092412175,20.000000000000004,7.31,9312.068092412175,0.0
2009-03-27 17:00:00,9172.35164749233,20.0,7.82,9172.35164749233,0.0
2009-03-27 18:00:00,9137.670032174563,20.0,8.18,9137.670032174563,0.0
2009-03-27 19:00:00,9173.411451750582,20.0,7.24,9173.411451750582,0.0
