,Q_HC,T_op,T_ext,Q_H,Q_C
2009-12-01 11:00:00,0.0,19.5907662970297,10.43,0,0
2009-12-01 12:00:00,364.39066058972696,20.0,11.47,364,0
2009-12-01 13:00:00,476.94815220967456,20.0,10.29,476,0
2009-12-01 14:00:00,0.0,19.72051818625765,9.11,0,0
2009-12-01 15:00:00,0.0,19.56350663631957,7.93,0,0
2009-12-01 16:00:00,0.0,19.46237010873377,7.02,0,0
2009-12-01 17:00:00,0.0,19.378848271315174,6.1,0,0
2009-12-01 18:00:00,1744.6958721318292,19.999999999999993,5.19,1744,0
2009-12-01 19:00:00,1204.6243441959787,20.000000000000007,5.15,1204,0
2009-12-01 20:00:00,1183.2585207389868,19.999999999999996,5.11,1183,0
2009-12-01 21:00:00,1183.1306631794812,20.0,5.07,1183,0
2009-12-01 22:00:00,1174.723946336101,19.999999999999996,5.38,1174,0
2009-12-01 23:00:00,1175.2511670559015,20.0,5.69,1175,0
2009-12-02 00:00:00,1179.0309834464092,20.0,6.0,1179,0
2009-12-02 01:00:00,1170.6969294046216,20.0,6.52,1170,0
2009-12-02 02:00:00,1161.536280155993,19.999999999999996,7.04,1161,0
2009-12-02 03:00:00,1148.5833698672227,20.0,7.56,1148,0
2009-12-02 04:00:00,1167.9353460154439,20.0,7.47,1167,0
2009-12-02 05:00:00,1180.1420776498412,20.000000000000004,7.39,1180,0
2009-12-02 06:00:00,1190.8052030893082,20.0,7.3,1190,0
2009-12-02 07:00:00,1166.8844551745497,20.0,7.75,1166,0
2009-12-02 08:00:00,0.0,19.714110608465507,8.2,0,0
2009-12-02 09:00:00,0.0,19.862253824685318,8.65,0,0
2009-12-02 10:00:00,0.0,20.0324618404678,9.65,0,0
2009-12-02 11:00:00,0.0,20.237838721100072,10.65,0,0
2009-12-02 12:00:00,0.0,20.328800051912953,11.64,0,0
2009-12-02 13:00:00,0.0,20.411743000350477,10.99,0,0
2009-12-02 14:00:00,0.0,20.272598468277636,10.34,0,0
2009-12-02 15:00:00,0.0,20.32453692460308,9.69,0,0
2009-12-02 16:00:00,0.0,20.224258932287114,9.01,0,0
2009-12-02 17:00:00,0.0,20.131860251846813,8.32,0,0
2009-12-02 18:00:00,0.0,20.067957959802214,7.63,0,0
2009-12-02 19:00:00,0.0,20.032527834661792,7.72,0,0
2009-12-02 20:00:00,0.0,20.005492964749713,7.81,0,0
2009-12-02 21:00:00,45.84424723936683,20.0,7.9,45,0
2009-12-02 22:00:00,55.736930361649584,20.0,8.46,55,0
2009-12-02 23:00:00,57.46989089798779,20.0,9.03,57,0
2009-12-03 00:00:00,53.02107140016779,20.0,9.6,53,0
2009-12-03 01:00:00,85.29293846703332,20.0,9.46,85,0
2009-12-03 02:00:00,109.56503136025619,20.0,9.32,109,0
2009-12-03 03:00:00,131.18267709767457,20.0,9.18,131,0
2009-12-03 04:00:00,154.83453749497428,19.999999999999996,8.98,154,0
2009-12-03 05:00:00,178.260419160837,20.000000000000004,8.77,178,0
2009-12-03 06:00:00,201.38906412999074,20.0,8.57,201,0
2009-12-03 07:00:00,174.69884767367515,20.0,9.2,174,0
2009-12-03 08:00:00,0.0,20.22854811732241,9.84,0,0
2009-12-03 09:00:00,0.0,20.572221930080225,10.47,0,0
2009-12-03 10:00:00,0.0,20.518991166192137,11.41,0,0
2009-12-03 11:00:00,0.0,21.009761084648275,12.34,0,0
2009-12-03 12:00:00,0.0,21.375692237101205,13.27,0,0
2009-12-03 13:00:00,0.0,21.448005637313756,12.42,0,0
2009-12-03 14:00:00,0.0,21.83735423690071,11.56,0,0
2009-12-03 15:00:00,0.0,22.04079736985132,10.7,0,0
2009-12-03 16:00:00,0.0,21.72774938283156,9.79,0,0
2009-12-03 17:00:00,0.0,21.53888559165956,8.87,0,0
2009-12-03 18:00:00,0.0,21.422245388440853,7.96,0,0
2009-12-03 19:00:00,0.0,21.345925849603077,7.53,0,0
2009-12-03 20:00:00,0.0,21.283711438646712,7.1,0,0
2009-12-03 21:00:00,0.0,21.225866203552258,6.68,0,0
2009-12-03 22:00:00,0.0,21.16687057432311,6.24,0,0
2009-12-03 23:00:00,0.0,21.104474356674615,5.8,0,0
2009-12-04 00:00:00,0.0,21.03757278936675,5.37,0,0
2009-12-04 01:00:00,0.0,20.95792654836824,4.64,0,0
2009-12-04 02:00:00,0.0,20.869957707657072,3.92,0,0
2009-12-04 03:00:00,0.0,20.773461881955633,3.19,0,0
2009-12-04 04:00:00,0.0,20.68133303781014,2.99,0,0
2009-12-04 05:00:00,0.0,20.585203930864942,2.79,0,0
2009-12-04 06:00:00,0.0,20.48416357031834,2.59,0,0
2009-12-04 07:00:00,0.0,20.42419013508071,4.27,0,0
2009-12-04 08:00:00,0.0,20.70398086544625,5.94,0,0
2009-12-04 09:00:00,0.0,20.741624913599114,7.62,0,0
2009-12-04 10:00:00,0.0,20.943213618982668,8.95,0,0
2009-12-04 11:00:00,0.0,21.352988350751474,10.27,0,0
2009-12-04 12:00:00,0.0,21.643016453943943,11.59,0,0
2009-12-04 13:00:00,0.0,21.932257342094715,11.29,0,0
2009-12-04 14:00:00,0.0,22.187329675392924,10.99,0,0
2009-12-04 15:00:00,0.0,22.32729172343696,10.68,0,0
2009-12-04 16:00:00,0.0,21.950138417409747,9.4,0,0
2009-12-04 17:00:00,0.0,21.714974620109775,8.11,0,0
2009-12-04 18:00:00,0.0,21.553600776170544,6.83,0,0
2009-12-04 19:00:00,0.0,21.426277727955284,5.72,0,0
2009-12-04 20:00:00,0.0,21.310608469397216,4.61,0,0
2009-12-04 21:00:00,0.0,21.196377281256943,3.51,0,0
2009-12-04 22:00:00,0.0,21.097460647086045,3.22,0,0
2009-12-04 23:00:00,0.0,20.99822575627313,2.94,0,0
2009-12-05 00:00:00,0.0,20.89528250956822,2.66,0,0
2009-12-05 01:00:00,0.0,20.81781187387905,3.62,0,0
2009-12-05 02:00:00,0.0,20.746741530800627,4.59,0,0
2009-12-05 03:00:00,0.0,20.680076941214672,5.55,0,0
2009-12-05 04:00:00,0.0,20.58907412491765,5.3,0,0
2009-12-05 05:00:00,0.0,20.493845283445175,5.06,0,0
2009-12-05 06:00:00,0.0,20.396942781028233,4.81,0,0
2009-12-05 07:00:00,0.0,20.317330198971398,5.3,0,0
2009-12-05 08:00:00,0.0,20.256701216570246,5.79,0,0
2009-12-05 09:00:00,0.0,20.775531106684078,6.28,0,0
2009-12-05 10:00:00,0.0,20.86929756851859,7.76,0,0
2009-12-05 11:00:00,0.0,21.190035892019285,9.24,0,0
2009-12-05 12:00:00,0.0,21.494460430686395,10.72,0,0
2009-12-05 13:00:00,0.0,21.65915699712137,9.96,0,0
2009-12-05 14:00:00,0.0,21.87130003950329,9.19,0,0
2009-12-05 15:00:00,0.0,21.79798843282903,8.42,0,0
2009-12-05 16:00:00,0.0,21.506687687522373,7.37,0,0
2009-12-05 17:00:00,0.0,21.297957875399455,6.31,0,0
2009-12-05 18:00:00,0.0,21.145918854956616,5.25,0,0
2009-12-05 19:00:00,0.0,21.02744402128188,4.67,0,0
2009-12-05 20:00:00,0.0,20.919664605455125,4.09,0,0
2009-12-05 21:00:00,0.0,20.81402234087945,3.51,0,0
2009-12-05 22:00:00,0.0,20.72949232339168,3.88,0,0
2009-12-05 23:00:00,0.0,20.649484602127764,4.26,0,0
2009-12-06 00:00:00,0.0,20.571322764941023,4.64,0,0
2009-12-06 01:00:00,0.0,20.496102542186527,5.08,0,0
2009-12-06 02:00:00,0.0,20.423268119623444,5.52,0,0
2009-12-06 03:00:00,0.0,20.35332333401879,5.96,0,0
2009-12-06 04:00:00,0.0,20.263941163616245,5.46,0,0
2009-12-06 05:00:00,0.0,20.17017643661718,4.96,0,0
2009-12-06 06:00:00,0.0,20.07384366449694,4.46,0,0
2009-12-06 07:00:00,6.172768456015547,20.000000000000007,4.88,6,0
2009-12-06 08:00:00,0.0,19.937841586739587,5.29,0,0
2009-12-06 09:00:00,0.0,20.166063000567497,5.71,0,0
2009-12-06 10:00:00,0.0,20.387499297243977,7.12,0,0
2009-12-06 11:00:00,0.0,20.795573656339748,8.52,0,0
2009-12-06 12:00:00,0.0,21.040043774128726,9.92,0,0
2009-12-06 13:00:00,0.0,21.347297282897884,9.37,0,0
2009-12-06 14:00:00,0.0,21.546141399106524,8.81,0,0
2009-12-06 15:00:00,0.0,21.608094537868006,8.25,0,0
2009-12-06 16:00:00,0.0,21.29079159618452,8.07,0,0
2009-12-06 17:00:00,0.0,21.08581326776011,7.89,0,0
2009-12-06 18:00:00,0.0,20.95758735652623,7.71,0,0
2009-12-06 19:00:00,0.0,20.855294486373943,7.15,0,0
2009-12-06 20:00:00,0.0,20.767362612072855,6.6,0,0
2009-12-06 21:00:00,0.0,20.685592930935364,6.05,0,0
2009-12-06 22:00:00,0.0,20.60069053858892,5.31,0,0
2009-12-06 23:00:00,0.0,20.512747633423594,4.57,0,0
2009-12-07 00:00:00,0.0,20.420221421741584,3.83,0,0
2009-12-07 01:00:00,0.0,20.333091850019045,3.55,0,0
2009-12-07 02:00:00,0.0,20.243582642822375,3.28,0,0
2009-12-07 03:00:00,0.0,20.1499684242562,3.0,0,0
2009-12-07 04:00:00,0.0,20.073536991458727,3.6,0,0
2009-12-07 05:00:00,0.0,20.000542541336813,4.19,0,0
2009-12-07 06:00:00,174.70835328210467,20.0,4.79,174,0
2009-12-07 07:00:00,255.8359500303076,20.0,5.71,255,0
2009-12-07 08:00:00,0.0,19.8835313342342,6.63,0,0
2009-12-07 09:00:00,0.0,19.845958116996705,7.55,0,0
2009-12-07 10:00:00,0.0,19.820758069763784,8.46,0,0
2009-12-07 11:00:00,0.0,19.813620717605342,9.36,0,0
2009-12-07 12:00:00,457.79584283862226,20.0,10.26,457,0
2009-12-07 13:00:00,335.8615606049817,19.999999999999996,9.4,335,0
2009-12-07 14:00:00,0.0,19.941933676246414,8.53,0,0
2009-12-07 15:00:00,0.0,19.81981773828589,7.66,0,0
2009-12-07 16:00:00,0.0,19.746460083221443,7.03,0,0
2009-12-07 17:00:00,0.0,19.663794422851318,6.39,0,0
2009-12-07 18:00:00,1022.3505538303834,20.0,5.75,1022,0
2009-12-07 19:00:00,763.5756797130912,20.000000000000007,5.75,763,0
2009-12-07 20:00:00,783.0583758513592,20.0,5.75,783,0
2009-12-07 21:00:00,811.6587603827891,20.000000000000007,5.75,811,0
2009-12-07 22:00:00,907.3254456551247,20.000000000000004,4.74,907,0
2009-12-07 23:00:00,1004.3813822462839,19.999999999999996,3.74,1004,0
2009-12-08 00:00:00,1110.2966613375954,20.0,2.74,1110,0
2009-12-08 01:00:00,1146.341051585232,20.0,3.04,1146,0
2009-12-08 02:00:00,1194.8153746779085,20.0,3.33,1194,0
2009-12-08 03:00:00,1244.484025971404,20.0,3.63,1244,0
2009-12-08 04:00:00,1305.0404336517547,20.0,3.75,1305,0
2009-12-08 05:00:00,1363.525988915828,20.0,3.87,1363,0
2009-12-08 06:00:00,1420.0911372569549,20.0,3.99,1420,0
2009-12-08 07:00:00,1424.483174341531,20.0,4.92,1424,0
2009-12-08 08:00:00,0.0,19.444093607057667,5.85,0,0
2009-12-08 09:00:00,0.0,19.56021128233707,6.78,0,0
2009-12-08 10:00:00,0.0,19.894508257104743,7.93,0,0
2009-12-08 11:00:00,0.0,19.97480228246736,9.08,0,0
2009-12-08 12:00:00,0.0,20.275385077680923,10.23,0,0
2009-12-08 13:00:00,0.0,20.57380960791656,9.66,0,0
2009-12-08 14:00:00,0.0,20.832611471326405,9.08,0,0
2009-12-08 15:00:00,0.0,20.974852869871857,8.5,0,0
2009-12-08 16:00:00,0.0,20.586652373057795,7.02,0,0
2009-12-08 17:00:00,0.0,20.335501718082558,5.53,0,0
2009-12-08 18:00:00,0.0,20.157717893224373,4.04,0,0
2009-12-08 19:00:00,0.0,20.054815617651315,4.45,0,0
2009-12-08 20:00:00,56.153043956005696,20.000000000000007,4.87,56,0
2009-12-08 21:00:00,196.7790780053368,20.0,5.29,196,0
2009-12-08 22:00:00,362.9682905993565,20.0,4.28,362,0
2009-12-08 23:00:00,514.2053506546064,20.0,3.27,514,0
2009-12-09 00:00:00,664.4416080889139,20.0,2.27,664,0
2009-12-09 01:00:00,702.5474084239489,20.0,3.16,702,0
2009-12-09 02:00:00,749.3095021929162,20.0,4.04,749,0
2009-12-09 03:00:00,789.8336137288303,20.0,4.93,789,0
2009-12-09 04:00:00,856.7270972397258,19.999999999999996,5.26,856,0
2009-12-09 05:00:00,913.6329087716613,19.999999999999996,5.58,913,0
2009-12-09 06:00:00,962.2751724779338,20.0,5.91,962,0
2009-12-09 07:00:00,990.3776772324904,20.0,6.45,990,0
2009-12-09 08:00:00,0.0,19.60659133359298,7.0,0,0
2009-12-09 09:00:00,0.0,19.46864623266206,7.54,0,0
2009-12-09 10:00:00,0.0,19.454312662424996,7.5,0,0
2009-12-09 11:00:00,0.0,19.387515774483173,7.46,0,0
2009-12-09 12:00:00,1634.5256149956663,20.000000000000004,7.42,1634,0
2009-12-09 13:00:00,1181.8702239184086,20.0,6.56,1181,0
2009-12-09 14:00:00,0.0,19.52613690016938,5.7,0,0
2009-12-09 15:00:00,0.0,19.415824609408755,4.83,0,0
2009-12-09 16:00:00,0.0,19.236292662182812,3.7,0,0
2009-12-09 17:00:00,0.0,19.097922042092872,2.56,0,0
2009-12-09 18:00:00,2580.7698711890876,20.0,1.43,2580,0
2009-12-09 19:00:00,1828.8525067097926,20.0,1.54,1828,0
2009-12-09 20:00:00,1826.0405199637978,20.0,1.66,1826,0
2009-12-09 21:00:00,1850.3066584263604,20.000000000000004,1.78,1850,0
2009-12-09 22:00:00,1883.5961796790991,20.000000000000004,2.0,1883,0
2009-12-09 23:00:00,1924.8778574218368,19.999999999999996,2.23,1924,0
2009-12-10 00:00:00,1969.885559399855,20.0,2.46,1969,0
2009-12-10 01:00:00,2026.7436875835413,20.0,2.51,2026,0
2009-12-10 02:00:00,2081.728651610987,20.0,2.57,2081,0
2009-12-10 03:00:00,2136.2380680783613,20.000000000000004,2.62,2136,0
2009-12-10 04:00:00,2188.3980232205568,20.000000000000004,2.68,2188,0
2009-12-10 05:00:00,2239.160728231873,19.999999999999993,2.73,2239,0
2009-12-10 06:00:00,2286.9951766319746,20.0,2.79,2286,0
2009-12-10 07:00:00,2301.8238098841935,20.0,3.35,2301,0
2009-12-10 08:00:00,0.0,19.086749969259124,3.92,0,0
2009-12-10 09:00:00,0.0,18.974839351271612,4.48,0,0
2009-12-10 10:00:00,0.0,19.171456225580542,5.65,0,0
2009-12-10 11:00:00,0.0,19.48737024026584,6.82,0,0
2009-12-10 12:00:00,741.2343665290871,19.999999999999996,7.98,741,0
2009-12-10 13:00:00,0.0,20.06908166253344,7.9,0,0
2009-12-10 14:00:00,0.0,20.225798264490432,7.81,0,0
2009-12-10 15:00:00,0.0,20.320426908918954,7.72,0,0
2009-12-10 16:00:00,0.0,19.932636125332465,7.02,0,0
2009-12-10 17:00:00,0.0,19.689856023503488,6.31,0,0
2009-12-10 18:00:00,1180.7097981915326,20.0,5.61,1180,0
2009-12-10 19:00:00,1080.9409637892434,20.000000000000004,4.15,1080,0
2009-12-10 20:00:00,1208.9913400977746,20.0,2.7,1208,0
2009-12-10 21:00:00,1341.5799040094576,20.0,1.25,1341,0
2009-12-10 22:00:00,1430.6430541089142,20.0,0.68,1430,0
2009-12-10 23:00:00,1534.008669977366,19.999999999999996,0.12,1534,0
2009-12-11 00:00:00,1647.3688502000666,19.999999999999993,-0.44,1647,0
2009-12-11 01:00:00,1761.7301897814557,20.0,-0.86,1761,0
2009-12-11 02:00:00,1885.7825293428962,19.999999999999996,-1.29,1885,0
2009-12-11 03:00:00,2016.4664485161147,20.0,-1.71,2016,0
2009-12-11 04:00:00,2127.236689938715,20.0,-1.7,2127,0
2009-12-11 05:00:00,2243.355612482343,19.999999999999993,-1.68,2243,0
2009-12-11 06:00:00,2361.850267103448,19.999999999999996,-1.67,2361,0
2009-12-11 07:00:00,2366.6883940232924,20.0,0.2,2366,0
2009-12-11 08:00:00,0.0,19.065427813065597,2.08,0,0
2009-12-11 09:00:00,0.0,19.236307549217543,3.95,0,0
2009-12-11 10:00:00,0.0,19.473982059908707,5.29,0,0
2009-12-11 11:00:00,0.0,19.657901432581426,6.63,0,0
2009-12-11 12:00:00,468.7547649880838,20.0,7.97,468,0
2009-12-11 13:00:00,0.0,20.076213202256014,7.33,0,0
2009-12-11 14:00:00,0.0,20.193624251695084,6.68,0,0
2009-12-11 15:00:00,0.0,20.30688087582704,6.03,0,0
2009-12-11 16:00:00,0.0,19.861208172841533,4.96,0,0
2009-12-11 17:00:00,0.0,19.57982149854893,3.88,0,0
2009-12-11 18:00:00,1557.2569283202934,20.0,2.81,1557,0
2009-12-11 19:00:00,1331.4039711329062,20.0,2.4,1331,0
2009-12-11 20:00:00,1426.7047711881817,20.0,1.99,1426,0
2009-12-11 21:00:00,1521.6030391407396,20.0,1.58,1521,0
2009-12-11 22:00:00,1585.0068930127254,20.000000000000007,1.72,1585,0
2009-12-11 23:00:00,1651.8674538323023,20.000000000000004,1.87,1651,0
2009-12-12 00:00:00,1718.9312192225793,19.999999999999996,2.02,1718,0
2009-12-12 01:00:00,1819.604295613263,20.0,1.61,1819,0
2009-12-12 02:00:00,1918.8598521997908,19.999999999999993,1.19,1918,0
2009-12-12 03:00:00,2019.3504566394647,20.0,0.78,2019,0
2009-12-12 04:00:00,2107.580553272774,20.000000000000007,0.61,2107,0
2009-12-12 05:00:00,2198.2007717271335,20.0,0.45,2198,0
2009-12-12 06:00:00,2290.7549302418274,20.0,0.28,2290,0
2009-12-12 07:00:00,2293.590637890133,20.0,1.59,2293,0
2009-12-12 08:00:00,0.0,19.094037511093713,2.91,0,0
2009-12-12 09:00:00,0.0,19.094251308279002,4.22,0,0
2009-12-12 10:00:00,0.0,19.407162302301543,5.52,0,0
2009-12-12 11:00:00,0.0,19.620700160849424,6.82,0,0
2009-12-12 12:00:00,619.9274738326492,19.999999999999993,8.11,619,0
2009-12-12 13:00:00,0.0,20.092824844684266,8.04,0,0
2009-12-12 14:00:00,0.0,20.294366062560243,7.96,0,0
2009-12-12 15:00:00,0.0,20.384429867096273,7.88,0,0
2009-12-12 16:00:00,0.0,19.95170343890578,6.63,0,0
2009-12-12 17:00:00,0.0,19.690662438074376,5.38,0,0
2009-12-12 18:00:00,1239.2077701510946,20.000000000000007,4.13,1239,0
2009-12-12 19:00:00,1121.8232257255506,20.0,3.2,1121,0
2009-12-12 20:00:00,1236.8882075747981,19.999999999999996,2.27,1236,0
2009-12-12 21:00:00,1353.5575981603693,20.000000000000004,1.34,1353,0
2009-12-12 22:00:00,1418.9704497445853,20.0,1.35,1418,0
2009-12-12 23:00:00,1493.63112191264,20.0,1.37,1493,0
2009-12-13 00:00:00,1571.917640310378,19.999999999999996,1.39,1571,0
2009-12-13 01:00:00,1639.845969143056,20.0,1.62,1639,0
2009-12-13 02:00:00,1709.9783226327809,19.999999999999996,1.84,1709,0
2009-12-13 03:00:00,1778.384805595686,20.0,2.07,1778,0
2009-12-13 04:00:00,1875.19952926607,20.000000000000007,1.8,1875,0
2009-12-13 05:00:00,1968.3299339445102,20.0,1.53,1968,0
2009-12-13 06:00:00,2061.154275471107,20.0,1.26,2061,0
2009-12-13 07:00:00,2071.3967465817686,20.0,2.34,2071,0
2009-12-13 08:00:00,0.0,19.16921068449215,3.42,0,0
2009-12-13 09:00:00,0.0,19.3772361520102,4.5,0,0
2009-12-13 10:00:00,0.0,19.63930214382174,5.84,0,0
2009-12-13 11:00:00,0.0,19.85875271565584,7.18,0,0
2009-12-13 12:00:00,0.0,20.0420105508337,8.51,0,0
2009-12-13 13:00:00,0.0,20.262945135640656,8.03,0,0
2009-12-13 14:00:00,0.0,20.47210976504333,7.55,0,0
2009-12-13 15:00:00,0.0,20.579346909758883,7.06,0,0
2009-12-13 16:00:00,0.0,20.168461398661734,6.03,0,0
2009-12-13 17:00:00,0.0,19.90384363519498,4.99,0,0
2009-12-13 18:00:00,702.6620641430375,19.999999999999993,3.96,702,0
2009-12-13 19:00:00,810.1335998087703,20.000000000000004,2.86,810,0
2009-12-13 20:00:00,970.1356596061812,20.000000000000007,1.77,970,0
2009-12-13 21:00:00,1125.152962928945,20.0,0.68,1125,0
2009-12-13 22:00:00,1206.6807132872707,20.000000000000007,0.84,1206,0
2009-12-13 23:00:00,1296.3422386754464,20.000000000000007,1.01,1296,0
2009-12-14 00:00:00,1387.0582666505445,19.999999999999996,1.18,1387,0
2009-12-14 01:00:00,1520.0504028281578,20.0,0.66,1520,0
2009-12-14 02:00:00,1651.270482077551,20.0,0.14,1651,0
2009-12-14 03:00:00,1785.3310676418607,19.999999999999993,-0.38,1785,0
2009-12-14 04:00:00,1876.7464344805785,19.999999999999993,-0.15,1876,0
2009-12-14 05:00:00,1972.5091239685707,20.0,0.08,1972,0
2009-12-14 06:00:00,2066.712721204521,20.0,0.31,2066,0
2009-12-14 07:00:00,2107.8321815034137,20.0,1.36,2107,0
2009-12-14 08:00:00,0.0,19.144322913515126,2.41,0,0
2009-12-14 09:00:00,0.0,19.082829280380007,3.46,0,0
2009-12-14 10:00:00,0.0,19.400902757221246,4.13,0,0
2009-12-14 11:00:00,0.0,19.62918201972302,4.8,0,0
2009-12-14 12:00:00,558.6603378613518,20.0,5.46,558,0
2009-12-14 13:00:00,0.0,20.11005102968056,5.29,0,0
2009-12-14 14:00:00,0.0,20.243045446450225,5.12,0,0
2009-12-14 15:00:00,0.0,20.30334130870007,4.95,0,0
2009-12-14 16:00:00,0.0,19.85654971163587,3.64,0,0
2009-12-14 17:00:00,0.0,19.55327192539844,2.33,0,0
2009-12-14 18:00:00,1684.560919297046,19.999999999999996,1.02,1684,0
2009-12-14 19:00:00,1461.5101710268584,20.0,0.61,1461,0
2009-12-14 20:00:00,1581.8183921602863,19.999999999999996,0.21,1581,0
2009-12-14 21:00:00,1702.2137476931032,20.000000000000004,-0.19,1702,0
2009-12-14 22:00:00,1795.4413992765094,19.999999999999993,-0.11,1795,0
2009-12-14 23:00:00,1892.4191680912184,20.0,-0.03,1892,0
2009-12-15 00:00:00,1989.6229881029547,20.0,0.05,1989,0
2009-12-15 01:00:00,2072.730401941676,20.000000000000004,0.35,2072,0
2009-12-15 02:00:00,2153.985654950092,20.000000000000007,0.66,2153,0
2009-12-15 03:00:00,2232.1216423772553,20.0,0.96,2232,0
2009-12-15 04:00:00,2338.5374110420735,19.999999999999996,0.72,2338,0
2009-12-15 05:00:00,2438.355276753383,20.0,0.49,2438,0
2009-12-15 06:00:00,2536.683530315156,20.0,0.25,2536,0
2009-12-15 07:00:00,2599.7680275295306,20.0,0.56,2599,0
2009-12-15 08:00:00,0.0,18.938292871852283,0.87,0,0
2009-12-15 09:00:00,0.0,18.94821696138983,1.18,0,0
2009-12-15 10:00:00,0.0,18.874974974836114,1.46,0,0
2009-12-15 11:00:00,0.0,18.92241432076949,1.73,0,0
2009-12-15 12:00:00,2470.4560177883777,19.999999999999996,2.0,2470,0
2009-12-15 13:00:00,1534.7958920621845,19.999999999999996,1.84,1534,0
2009-12-15 14:00:00,0.0,19.503819477306664,1.68,0,0
2009-12-15 15:00:00,0.0,19.45418633202634,1.51,0,0
2009-12-15 16:00:00,0.0,18.99381042184141,0.54,0,0
2009-12-15 17:00:00,0.0,18.67716247631699,-0.44,0,0
2009-12-15 18:00:00,3925.4643326733517,20.000000000000007,-1.42,3925,0
2009-12-15 19:00:00,2889.147297351252,20.0,-1.57,2889,0
2009-12-15 20:00:00,2920.659815764398,19.999999999999996,-1.71,2920,0
2009-12-15 21:00:00,2978.0481902413458,20.0,-1.85,2978,0
2009-12-15 22:00:00,3022.3335712476323,20.000000000000004,-1.53,3022,0
2009-12-15 23:00:00,3075.96327881589,20.0,-1.2,3075,0
2009-12-16 00:00:00,3132.5329292192246,20.0,-0.87,3132,0
2009-12-16 01:00:00,3190.8447187437814,20.0,-0.57,3190,0
2009-12-16 02:00:00,3247.538897410305,20.0,-0.28,3247,0
2009-12-16 03:00:00,3300.137170469348,20.0,0.02,3300,0
2009-12-16 04:00:00,3356.3170637767626,20.0,0.19,3356,0
2009-12-16 05:00:00,3407.2526303636364,20.000000000000004,0.36,3407,0
2009-12-16 06:00:00,3453.54487578663,20.0,0.53,3453,0
2009-12-16 07:00:00,3461.445967057685,20.000000000000004,1.25,3461,0
2009-12-16 08:00:00,0.0,18.617936088108593,1.96,0,0
2009-12-16 09:00:00,0.0,18.18069242260998,2.68,0,0
2009-12-16 10:00:00,0.0,17.906993940684245,2.91,0,0
2009-12-16 11:00:00,0.0,17.753352178071225,3.14,0,0
2009-12-16 12:00:00,5837.854468450445,20.0,3.37,5837,0
2009-12-16 13:00:00,3792.572486063074,20.0,2.86,3792,0
2009-12-16 14:00:00,0.0,18.56479476485673,2.35,0,0
2009-12-16 15:00:00,0.0,17.9761153720488,1.83,0,0
2009-12-16 16:00:00,0.0,17.701879779979492,1.37,0,0
2009-12-16 17:00:00,0.0,17.47879503651709,0.9,0,0
2009-12-16 18:00:00,6760.030061102995,20.0,0.44,6760,0
2009-12-16 19:00:00,4511.247515166845,19.999999999999996,0.38,4511,0
2009-12-16 20:00:00,4334.518855628927,19.999999999999996,0.32,4334,0
2009-12-16 21:00:00,4229.235833834034,20.0,0.26,4229,0
2009-12-16 22:00:00,4158.311925212672,20.0,0.31,4158,0
2009-12-16 23:00:00,4113.158847228162,20.0,0.36,4113,0
2009-12-17 00:00:00,4084.2174261048153,19.999999999999996,0.41,4084,0
2009-12-17 01:00:00,4076.478041414971,20.0,0.29,4076,0
2009-12-17 02:00:00,4075.9001863578214,20.0,0.17,4075,0
2009-12-17 03:00:00,4081.571289593204,20.0,0.05,4081,0
2009-12-17 04:00:00,4079.982827828134,20.0,0.13,4079,0
2009-12-17 05:00:00,4083.321650263393,20.0,0.2,4083,0
2009-12-17 06:00:00,4088.0929643755976,20.0,0.28,4088,0
2009-12-17 07:00:00,4059.2347959854687,20.0,0.93,4059,0
2009-12-17 08:00:00,0.0,18.392112376854783,1.57,0,0
2009-12-17 09:00:00,0.0,17.80747738069904,2.22,0,0
2009-12-17 10:00:00,0.0,17.54057212041331,2.41,0,0
2009-12-17 11:00:00,0.0,17.356517151173694,2.6,0,0
2009-12-17 12:00:00,6972.842625823871,19.999999999999996,2.78,6972,0
2009-12-17 13:00:00,4591.195345717857,20.0,2.52,4591,0
2009-12-17 14:00:00,0.0,18.291647318751806,2.25,0,0
2009-12-17 15:00:00,0.0,17.706951936551434,1.98,0,0
2009-12-17 16:00:00,0.0,17.36277587700507,1.58,0,0
2009-12-17 17:00:00,0.0,17.132797019414987,1.17,0,0
2009-12-17 18:00:00,7632.639358205172,20.0,0.76,7632,0
2009-12-17 19:00:00,5067.439707403244,19.999999999999996,0.35,5067,0
2009-12-17 20:00:00,4858.849870008311,20.000000000000004,-0.06,4858,0
2009-12-17 21:00:00,4734.805934773874,20.0,-0.47,4734,0
2009-12-17 22:00:00,4633.811648798664,20.0,-0.43,4633,0
2009-12-17 23:00:00,4566.228734181771,19.999999999999996,-0.38,4566,0
2009-12-18 00:00:00,4519.560852608505,20.000000000000004,-0.33,4519,0
2009-12-18 01:00:00,4505.601776869835,19.999999999999996,-0.58,4505,0
2009-12-18 02:00:00,4500.80480501599,20.0,-0.82,4500,0
2009-12-18 03:00:00,4505.954962467797,20.0,-1.07,4505,0
2009-12-18 04:00:00,4505.412093726161,19.999999999999996,-1.1,4505,0
2009-12-18 05:00:00,4511.912044924282,20.000000000000007,-1.13,4511,0
2009-12-18 06:00:00,4522.915309444985,20.0,-1.16,4522,0
2009-12-18 07:00:00,4487.813498912359,19.999999999999993,-0.38,4487,0
