Date/Time,ZONE SURFACE NORTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 05/17  12:00:00,0.0,0.0,172.81222954982937,8.100000000000001,0.5,183.16881125217586,9.600000000000001,1.0,320.26396659666557,8.100000000000001,0.5,176.45386717559245,48.0,1.0,443.42672145379856,6.0,1.0,320.26396659666557,1255.9613981353004,273.3020378199881,982.6593603153121,4521461.033287081,983887.3361519572,3537573.697135124,6.0,1.0,320.26396659666557,1255.9613981353004,273.3020378199881,982.6593603153121,4521461.033287081,983887.3361519572,3537573.697135124,26.352395976802118,0.0,280708.14544450195 
 05/17  13:00:00,0.0,0.0,164.75713698937665,0.0,0.0,164.75713698937665,9.600000000000001,1.0,288.8911374163072,16.200000000000003,1.0,207.7383620038692,48.0,1.0,409.32884208637597,6.0,1.0,288.8911374163072,1128.0069745264573,207.6870998528137,920.3198746736435,4060825.108295246,747673.5594701293,3313151.548825117,6.0,1.0,288.8911374163072,1128.0069745264573,207.6870998528137,920.3198746736435,4060825.108295246,747673.5594701293,3313151.548825117,26.999999750998864,0.0,2175445.619613258 
 05/17  14:00:00,0.0,0.0,156.7881617146716,0.0,0.0,156.7881617146716,9.600000000000001,1.0,287.80050384202764,16.200000000000003,1.0,266.9078111779327,48.0,1.0,404.62150900048255,6.0,1.0,287.80050384202764,1112.2620270213715,231.76134702313587,880.5006799982357,4004143.2972769383,834340.8492832892,3169802.4479936487,6.0,1.0,287.80050384202764,1112.2620270213715,231.76134702313587,880.5006799982357,4004143.2972769383,834340.8492832892,3169802.4479936487,26.999999999991807,0.0,3481412.9891892625 
 05/17  15:00:00,0.0,0.0,144.32474338208,0.0,0.0,144.32474338208,9.600000000000001,1.0,278.7183603115607,16.200000000000003,1.0,347.5337754712689,48.0,1.0,402.15292179244335,6.0,1.0,278.7183603115607,1039.6438823119659,260.99304748424885,778.6508348277171,3742717.9763230775,939574.9709432959,2803143.0053797816,6.0,1.0,278.7183603115607,1039.6438823119659,260.99304748424885,778.6508348277171,3742717.9763230775,939574.9709432959,2803143.0053797816,27.0,0.0,4183534.6877962374 
 05/17  16:00:00,0.0,0.0,120.6195411253673,0.0,0.0,120.6195411253673,9.600000000000001,1.0,169.2431377726531,16.200000000000003,1.0,267.1359832925207,48.0,1.0,293.92623123828673,6.0,1.0,169.2431377726531,617.7538833195672,53.8200174040591,563.933865915508,2223913.9799504415,193752.06265461276,2030161.917295829,6.0,1.0,169.2431377726531,617.7538833195672,53.8200174040591,563.933865915508,2223913.9799504415,193752.06265461276,2030161.917295829,27.0,0.0,3292179.707241918 
 05/17  17:00:00,5.4,0.25,91.0604961125004,0.0,0.0,90.61807262473147,7.200000000000001,0.75,100.59109303018025,16.200000000000003,1.0,226.6437793650739,48.0,1.0,212.87981967900836,4.5,0.75,100.59109303018025,374.68218729056707,3.450045848140627,371.2321414424265,1348855.8742460418,12420.165053306255,1336435.7091927351,4.5,0.75,100.59109303018025,374.68218729056707,3.450045848140627,371.2321414424265,1348855.8742460418,12420.165053306255,1336435.7091927351,27.0,0.0,1829040.040500801 
 05/17  18:00:00,21.6,1.0,102.83085179907707,0.0,0.0,65.86330068523652,0.0,0.0,65.86330068523652,16.200000000000003,1.0,295.19829747348285,48.0,1.0,166.42470143039898,0.0,0.0,65.86330068523652,254.36414782650195,0.0,254.36414782650195,915710.9321754071,0.0,915710.9321754071,0.0,0.0,65.86330068523652,254.36414782650195,0.0,254.36414782650195,915710.9321754071,0.0,915710.9321754071,27.0,0.0,633745.6416581748 
 05/17  19:00:00,21.6,1.0,170.96188400217792,0.0,0.0,40.72412113133782,0.0,0.0,40.72412113133782,16.200000000000003,1.0,377.2479842074623,48.0,1.0,110.90852400256583,0.0,0.0,40.72412113133782,157.27660563294444,0.0,157.27660563294444,566195.7802786,0.0,566195.7802786,0.0,0.0,40.72412113133782,157.27660563294444,0.0,157.27660563294444,566195.7802786,0.0,566195.7802786,26.836698760722044,0.0,19026.428892817064 
 05/17  20:00:00,21.6,1.0,161.73764968982786,0.0,0.0,17.50215421424451,0.0,0.0,17.50215421424451,16.200000000000003,1.0,242.98770878725415,48.0,1.0,39.81278060258246,0.0,0.0,17.50215421424451,67.5933409883334,0.0,67.5933409883334,243336.02755800018,0.0,243336.02755800018,0.0,0.0,17.50215421424451,67.5933409883334,0.0,67.5933409883334,243336.02755800018,0.0,243336.02755800018,26.013868732855755,0.0,0.0 
 05/17  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.780686183223974,0.0,0.0 
