Date/Time,ZONE SURFACE NORTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 02/27  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000004,2928883.3530250425,0.0 
 02/27  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3378791.1902575265,0.0 
 02/27  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3632678.710035652,0.0 
 02/27  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000004,3792286.782512989,0.0 
 02/27  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3882946.8089380874,0.0 
 02/27  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3961813.9778795587,0.0 
 02/27  08:00:00,0.0,0.0,2.65388441683321,4.050000000000001,0.25,34.270705544393344,2.4000000000000004,0.25,9.228971729736674,0.0,0.0,2.65388441683321,12.0,0.25,5.17780271980674,1.5,0.25,9.228971729736674,26.00599003365228,7.269164163526092,18.73682587012619,93621.56412114821,26168.99098869393,67452.57313245429,1.5,0.25,9.228971729736674,26.00599003365228,7.269164163526092,18.73682587012619,93621.56412114821,26168.99098869393,67452.57313245429,20.0,3970593.3122981843,0.0 
 02/27  09:00:00,0.0,0.0,30.84900931244801,16.200000000000003,1.0,249.33179754651547,9.600000000000001,1.0,102.36568367445929,0.0,0.0,30.84900931244801,48.0,1.0,71.77453205566376,6.0,1.0,102.36568367445929,336.4914056738344,122.60906279646909,213.88234287736532,1211369.0604258038,441392.6260672888,769976.4343585151,6.0,1.0,102.36568367445929,336.4914056738344,122.60906279646909,213.88234287736532,1211369.0604258038,441392.6260672888,769976.4343585151,19.999999999999996,2923467.2233823,0.0 
 02/27  10:00:00,0.0,0.0,68.64729529264669,16.200000000000003,1.0,263.01340652545485,9.600000000000001,1.0,177.16865693995,0.0,0.0,68.64729529264669,48.0,1.0,174.35319494917064,6.0,1.0,177.16865693995,662.6877716314609,261.19827535513105,401.48949627632993,2385675.9778732597,940313.7912784717,1445362.1865947878,6.0,1.0,177.16865693995,662.6877716314609,261.19827535513105,401.48949627632993,2385675.9778732597,940313.7912784717,1445362.1865947878,20.0,1219192.1437093248,0.0 
 02/27  11:00:00,0.0,0.0,108.33124213561014,16.200000000000003,1.0,350.33469392551865,9.600000000000001,1.0,319.3788367443627,0.0,0.0,108.33124213561014,48.0,1.0,305.2073127944615,6.0,1.0,319.3788367443627,1253.693576309715,561.0751487058686,692.618427603846,4513296.874714973,2019870.5353411268,2493426.3393738456,6.0,1.0,319.3788367443627,1253.693576309715,561.0751487058686,692.618427603846,4513296.874714973,2019870.5353411268,2493426.3393738456,21.01015360116353,0.0,0.0 
