Date/Time,ZONE SURFACE NORTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Operative Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 01/02  13:00:00,0.0,0.0,84.50836274608673,0.0,0.0,84.50836274608673,9.600000000000001,1.0,959.3660176144249,16.200000000000003,1.0,219.04047090341646,48.0,1.0,480.1449007885808,6.0,1.0,959.3660176144249,4183.223645245692,3693.5826581784722,489.6409870672199,15059605.122884491,13296897.569442501,1762707.5534419916,6.0,1.0,959.3660176144249,4183.223645245692,3693.5826581784722,489.6409870672199,15059605.122884491,13296897.569442501,1762707.5534419916,26.99999999844387,32.537360953099295,0.0,17631806.21621389 
 01/02  14:00:00,0.0,0.0,75.26042624016281,0.0,0.0,75.26042624016281,9.600000000000001,1.0,868.0569042450618,16.200000000000003,1.0,420.1304322161454,48.0,1.0,408.76408477281154,6.0,1.0,868.0569042450618,3764.6491734560905,3319.5216004231997,445.1275730328907,13552737.024441926,11950277.76152352,1602459.2629184069,6.0,1.0,868.0569042450618,3764.6491734560905,3319.5216004231997,445.1275730328907,13552737.024441926,11950277.76152352,1602459.2629184069,26.99999999998169,32.62113876597299,0.0,18148543.176733173 
 01/02  15:00:00,0.0,0.0,51.9691675075784,0.0,0.0,51.9691675075784,9.600000000000001,1.0,612.5192813965788,16.200000000000003,1.0,462.2220144906779,48.0,1.0,251.563613900873,6.0,1.0,612.5192813965788,2614.4075048423433,2245.9065500447837,368.5009547975593,9411867.017432436,8085263.580161222,1326603.4372712136,6.0,1.0,612.5192813965788,2614.4075048423433,2245.9065500447837,368.5009547975593,9411867.017432436,8085263.580161222,1326603.4372712136,26.999999999999805,31.771739900722984,0.0,14717062.843471715 
 01/02  16:00:00,0.0,0.0,14.595937743055378,0.0,0.0,14.595937743055378,9.600000000000001,1.0,59.37377677345566,16.200000000000003,1.0,58.58558819048659,48.0,1.0,36.09377141042565,6.0,1.0,59.37377677345566,243.11685982890316,151.9922504939262,91.12460933497697,875220.6953840514,547172.1017781344,328048.59360591706,6.0,1.0,59.37377677345566,243.11685982890316,151.9922504939262,91.12460933497697,875220.6953840514,547172.1017781344,328048.59360591706,26.991150284612154,28.788357520183634,0.0,3649249.573917401 
 01/02  17:00:00,0.0,0.0,0.9267356365101332,0.0,0.0,0.9267356365101332,4.800000000000001,0.5,0.9267356365101332,8.100000000000001,0.5,0.9267356365101332,24.0,0.5,1.8125,3.0,0.5,0.9267356365101332,3.5790541620121115,0.0,3.5790541620121115,12884.594983243602,0.0,12884.594983243602,3.0,0.5,0.9267356365101332,3.5790541620121115,0.0,3.5790541620121115,12884.594983243602,0.0,12884.594983243602,24.54872134089078,25.01471780677034,0.0,0.0 
 01/02  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.596238518683926,20.798207217251658,756243.1877928566,0.0 
 01/02  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000002467701,18.861189409273187,4485819.185646541,0.0 
 01/02  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000099,17.998633878674063,6957101.566765744,0.0 
 01/02  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.550830301290908,8338223.8683619145,0.0 
 01/02  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.31455089459723,9102672.335678555,0.0 
 01/02  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.18128428692055,9559614.024771657,0.0 
 01/02  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.10017392452996,9858399.732181992,0.0 
 01/03  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999996,17.048666839106126,10055994.650396252,0.0 
 01/03  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.013612132313373,10196181.359543625,0.0 
 01/03  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.990786924172376,10293431.535809807,0.0 
 01/03  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.973464504203008,10371375.263541186,0.0 
 01/03  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.96758928924579,10371218.995149683,0.0 
 01/03  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.98326295270619,10267820.085654216,0.0 
 01/03  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.997629037637154,10210540.463949876,0.0 
 01/03  08:00:00,0.0,0.0,4.052486455092609,12.150000000000002,0.75,4.052486455092609,7.200000000000001,0.75,4.052486455092609,0.0,0.0,4.052486455092609,36.0,0.75,7.875,4.5,0.75,4.052486455092609,15.650707647561493,0.0,15.650707647561493,56342.547531221375,0.0,56342.547531221375,4.5,0.75,4.052486455092609,15.650707647561493,0.0,15.650707647561493,56342.547531221375,0.0,56342.547531221375,20.000000000000004,17.002528895997102,10250696.521255925,0.0 
 01/03  09:00:00,0.0,0.0,13.8529373792365,16.200000000000003,1.0,13.8529373792365,9.600000000000001,1.0,13.8529373792365,0.0,0.0,13.8529373792365,48.0,1.0,26.8125,6.0,1.0,13.8529373792365,53.500061106916775,0.0,53.500061106916775,192600.21998490038,0.0,192600.21998490038,6.0,1.0,13.8529373792365,53.500061106916775,0.0,53.500061106916775,192600.21998490038,0.0,192600.21998490038,19.999999999999996,17.09271635736354,9863287.277487405,0.0 
 01/03  10:00:00,0.0,0.0,10.652196174628685,16.200000000000003,1.0,10.652196174628685,9.600000000000001,1.0,10.652196174628685,0.0,0.0,10.652196174628685,48.0,1.0,20.625,6.0,1.0,10.652196174628685,41.13879465879093,0.0,41.13879465879093,148099.66077164735,0.0,148099.66077164735,6.0,1.0,10.652196174628685,41.13879465879093,0.0,41.13879465879093,148099.66077164735,0.0,148099.66077164735,20.0,17.251302418911056,9004587.934962986,0.0 
 01/03  11:00:00,0.0,0.0,27.082775733570717,16.200000000000003,1.0,27.082775733570717,9.600000000000001,1.0,27.082775733570717,0.0,0.0,27.082775733570717,48.0,1.0,52.0,6.0,1.0,27.082775733570717,104.59371301733364,0.0,104.59371301733364,376537.366862401,0.0,376537.366862401,6.0,1.0,27.082775733570717,104.59371301733364,0.0,104.59371301733364,376537.366862401,0.0,376537.366862401,20.0,17.551991684429602,7769706.547222526,0.0 
 01/03  12:00:00,0.0,0.0,24.977343726787737,16.200000000000003,1.0,24.977343726787737,9.600000000000001,1.0,24.977343726787737,0.0,0.0,24.977343726787737,48.0,1.0,47.9375,6.0,1.0,24.977343726787737,96.46253203125772,0.0,96.46253203125772,347265.11531252787,0.0,347265.11531252787,6.0,1.0,24.977343726787737,96.46253203125772,0.0,96.46253203125772,347265.11531252787,0.0,347265.11531252787,20.0,17.80453179903693,6734846.792788036,0.0 
 01/03  13:00:00,0.0,0.0,36.36009925854524,0.0,0.0,36.36009925854524,9.600000000000001,1.0,36.36009925854524,16.200000000000003,1.0,36.36009925854524,48.0,1.0,69.5,6.0,1.0,36.36009925854524,140.42274782107927,0.0,140.42274782107927,505521.89215588535,0.0,505521.89215588535,6.0,1.0,36.36009925854524,140.42274782107927,0.0,140.42274782107927,505521.89215588535,0.0,505521.89215588535,20.0,18.01799005102111,6023430.174879942,0.0 
 01/03  14:00:00,0.0,0.0,21.461163294223216,0.0,0.0,21.461163294223216,9.600000000000001,1.0,25.625416410201645,16.200000000000003,1.0,23.65584452056057,48.0,1.0,41.936241133384385,6.0,1.0,25.625416410201645,100.85188809220405,15.544527008674379,85.30736108352968,363066.79713193455,55960.29723122776,307106.4999007068,6.0,1.0,25.625416410201645,100.85188809220405,15.544527008674379,85.30736108352968,363066.79713193455,55960.29723122776,307106.4999007068,20.0,18.013963719897482,6096131.474116303,0.0 
 01/03  15:00:00,0.0,0.0,44.066550049230486,0.0,0.0,44.066550049230486,9.600000000000001,1.0,65.01831056554916,16.200000000000003,1.0,59.295237547690476,48.0,1.0,88.63886604703714,6.0,1.0,65.01831056554916,257.40146949299617,57.17485923117059,200.22661026182558,926645.2901747861,205829.49323221412,720815.7969425721,6.0,1.0,65.01831056554916,257.40146949299617,57.17485923117059,200.22661026182558,926645.2901747861,205829.49323221412,720815.7969425721,20.0,18.162948129332488,5805628.84736292,0.0 
 01/03  16:00:00,0.0,0.0,19.21793103502766,0.0,0.0,19.21793103502766,9.600000000000001,1.0,20.21691405435003,16.200000000000003,1.0,20.19816408742794,48.0,1.0,37.26274737618095,6.0,1.0,20.21691405435003,78.46353038981201,4.243857220455719,74.2196731693563,282468.70940332324,15277.885993640588,267190.82340968266,6.0,1.0,20.21691405435003,78.46353038981201,4.243857220455719,74.2196731693563,282468.70940332324,15277.885993640588,267190.82340968266,20.0,18.018476890072847,6365522.3161522085,0.0 
 01/03  17:00:00,0.0,0.0,1.3141307746640545,0.0,0.0,1.3141307746640545,4.800000000000001,0.5,1.3141307746640545,8.100000000000001,0.5,1.3141307746640545,24.0,0.5,2.5625,3.0,0.5,1.3141307746640545,5.075174659519156,0.0,5.075174659519156,18270.628774268964,0.0,18270.628774268964,3.0,0.5,1.3141307746640545,5.075174659519156,0.0,5.075174659519156,18270.628774268964,0.0,18270.628774268964,20.0,17.744812760984292,7407782.725825127,0.0 
 01/03  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.569465909804403,8094634.048571161,0.0 
 01/03  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.45749895010554,8521997.37252073,0.0 
 01/03  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.336328243175373,8997084.23710812,0.0 
 01/03  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.184759403576784,9644411.396349814,0.0 
 01/03  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.020244344980348,10378606.230781432,0.0 
 01/03  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.890464534199577,10993305.427548971,0.0 
 01/03  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.786055471554718,11480552.149354676,0.0 
 01/04  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.710554368176,11831408.700821098,0.0 
 01/04  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.654073324779333,12090745.869561868,0.0 
 01/04  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.615969798788182,12258276.501129035,0.0 
 01/04  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.582577285800998,12434928.741393922,0.0 
 01/04  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.53873533868928,12668255.56496647,0.0 
 01/04  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.533177460811345,12633502.985989641,0.0 
 01/04  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.570939250891787,12411578.248432096,0.0 
 01/04  08:00:00,0.0,0.0,11.186928338215814,12.150000000000002,0.75,44.024741357147974,7.200000000000001,0.75,34.244412631112105,0.0,0.0,11.186928338215814,36.0,0.75,23.236275721454025,4.5,0.75,34.244412631112105,133.29905000420473,36.61887336419616,96.68017664000855,479876.580015137,131827.9441111062,348048.63590403076,4.5,0.75,34.244412631112105,133.29905000420473,36.61887336419616,96.68017664000855,479876.580015137,131827.9441111062,348048.63590403076,20.000000000000004,16.665093401188646,12162692.347655535,0.0 
 01/04  09:00:00,0.0,0.0,49.79673383536047,16.200000000000003,1.0,150.63397741690181,9.600000000000001,1.0,141.10326860860795,0.0,0.0,49.79673383536047,48.0,1.0,110.5162265050648,6.0,1.0,141.10326860860795,558.7048060525653,180.21912179120545,378.4856842613599,2011337.3017892353,648788.8384483395,1362548.4633408957,6.0,1.0,141.10326860860795,558.7048060525653,180.21912179120545,378.4856842613599,2011337.3017892353,648788.8384483395,1362548.4633408957,20.0,17.30287100685014,9824402.431137774,0.0 
 01/04  10:00:00,0.0,0.0,66.77186821533128,16.200000000000003,1.0,93.47715167488518,9.600000000000001,1.0,103.06794958266187,0.0,0.0,66.77186821533128,48.0,1.0,137.20150319645913,6.0,1.0,103.06794958266187,403.26792579553603,47.392886280244404,355.87503951529163,1451764.5328639299,170614.39060887985,1281150.14225505,6.0,1.0,103.06794958266187,403.26792579553603,47.392886280244404,355.87503951529163,1451764.5328639299,170614.39060887985,1281150.14225505,20.0,17.67933925262337,8148861.172476772,0.0 
 01/04  11:00:00,0.0,0.0,75.53783317774025,16.200000000000003,1.0,89.86654933058611,9.600000000000001,1.0,109.13030142102659,0.0,0.0,75.53783317774025,48.0,1.0,156.2179090131272,6.0,1.0,109.13030142102659,430.42113991770026,71.91831217078649,358.5028277469138,1549516.103703721,258905.92381483136,1290610.1798888897,6.0,1.0,109.13030142102659,430.42113991770026,71.91831217078649,358.5028277469138,1549516.103703721,258905.92381483136,1290610.1798888897,20.000000000000004,18.011600395076,6791197.153005183,0.0 
 01/04  12:00:00,0.0,0.0,52.44687449939384,16.200000000000003,1.0,52.94830444686551,9.600000000000001,1.0,57.17461588720378,0.0,0.0,52.44687449939384,48.0,1.0,101.74202201829124,6.0,1.0,57.17461588720378,222.68763729349962,14.513102027422079,208.17453526607756,801675.4942565986,52247.16729871948,749428.3269578791,6.0,1.0,57.17461588720378,222.68763729349962,14.513102027422079,208.17453526607756,801675.4942565986,52247.16729871948,749428.3269578791,20.0,18.045496254947345,6340704.434592209,0.0 
 01/04  13:00:00,0.0,0.0,63.12088716937253,0.0,0.0,63.12088716937253,9.600000000000001,1.0,77.24491136745682,16.200000000000003,1.0,64.86976619141352,48.0,1.0,125.72088881518555,6.0,1.0,77.24491136745682,302.62404662318045,33.249990076441165,269.3740565467392,1089446.5678434498,119699.9642751882,969746.6035682613,6.0,1.0,77.24491136745682,302.62404662318045,33.249990076441165,269.3740565467392,1089446.5678434498,119699.9642751882,969746.6035682613,20.0,18.206829093876088,5760216.640854776,0.0 
 01/04  14:00:00,0.0,0.0,9.587542686227792,0.0,0.0,9.587542686227792,9.600000000000001,1.0,10.19707704046958,16.200000000000003,1.0,9.785888393707971,48.0,1.0,18.739912654866217,6.0,1.0,10.19707704046958,39.72362811032354,2.6965265262817213,37.027101584041816,143005.06119716476,9707.495494614197,133297.56570255055,6.0,1.0,10.19707704046958,39.72362811032354,2.6965265262817213,37.027101584041816,143005.06119716476,9707.495494614197,133297.56570255055,20.0,17.995910535568996,6279867.0653785635,0.0 
 01/04  15:00:00,0.0,0.0,8.435181775741869,0.0,0.0,8.435181775741869,9.600000000000001,1.0,8.435181775741869,16.200000000000003,1.0,8.435181775741869,48.0,1.0,16.375,6.0,1.0,8.435181775741869,32.57668233789512,0.0,32.57668233789512,117276.05641642242,0.0,117276.05641642242,6.0,1.0,8.435181775741869,32.57668233789512,0.0,32.57668233789512,117276.05641642242,0.0,117276.05641642242,20.0,17.806770185596232,6871518.572287044,0.0 
 01/04  16:00:00,0.0,0.0,4.063724126523421,0.0,0.0,4.063724126523421,9.600000000000001,1.0,4.063724126523421,16.200000000000003,1.0,4.063724126523421,48.0,1.0,7.9375,6.0,1.0,4.063724126523421,15.69410754837596,0.0,15.69410754837596,56498.78717415346,0.0,56498.78717415346,6.0,1.0,4.063724126523421,15.69410754837596,0.0,15.69410754837596,56498.78717415346,0.0,56498.78717415346,20.0,17.709637572427336,7210660.573026815,0.0 
 01/04  17:00:00,0.0,0.0,0.2861183017618446,0.0,0.0,0.2861183017618446,4.800000000000001,0.5,0.2861183017618446,8.100000000000001,0.5,0.2861183017618446,24.0,0.5,0.5625,3.0,0.5,0.2861183017618446,1.1049892314542173,0.0,1.1049892314542173,3977.9612332351826,0.0,3977.9612332351826,3.0,0.5,0.2861183017618446,1.1049892314542173,0.0,1.1049892314542173,3977.9612332351826,0.0,3977.9612332351826,19.999999999999996,17.608541015723546,7610190.046621176,0.0 
 01/04  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999996,17.54813943287703,7853955.142364397,0.0 
 01/04  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.492735526784276,8110887.172393365,0.0 
 01/04  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.435758225361564,8297987.991919693,0.0 
 01/04  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.34035974892493,8781234.79549369,0.0 
 01/04  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.208352230340246,9426256.248618605,0.0 
 01/04  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.150486699545297,9629483.490654387,0.0 
 01/04  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.16155808451744,9533274.577308076,0.0 
 01/05  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.140530108499867,9665915.614393895,0.0 
 01/05  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.069940172602184,10079519.091091268,0.0 
